encoder_value,roll_value,gyro_value,pid
27,-1.638,-2.088,-135.964
26,-1.628,-1.891,-116.892
26,-1.619,-1.461,-135.768
25,-1.612,-1.161,-120.034
25,-1.605,-1.046,-130.996
25,-1.6,-0.874,-134.776
24,-1.595,-0.72,-115.677
24,-1.591,-0.653,-125.774
24,-1.587,-0.58,-127.242
24,-1.583,-0.568,-127.0
24,-1.579,-0.602,-125.511
23,-1.576,-0.6,-102.614
23,-1.561,-2.651,-54.527
22,-1.529,-6.08,64.98
20,-1.496,-5.52,92.39
16,-1.482,-1.329,55.839
14,-1.489,2.539,-38.936
11,-1.511,5.274,-66.478
11,-1.545,7.21,-151.363
12,-1.586,8.225,-209.121
14,-1.629,7.865,-244.164
16,-1.667,6.409,-240.285
19,-1.695,4.426,-243.093
21,-1.711,1.861,-196.6
22,-1.712,-1.004,-125.589
24,-1.699,-3.296,-98.58
22,-1.677,-4.878,10.406
22,-1.645,-5.796,22.876
19,-1.615,-5.565,90.073
16,-1.586,-4.422,105.796
13,-1.561,-2.711,105.838
9,-1.552,-0.248,105.384
6,-1.555,2.447,64.886
4,-1.573,4.967,12.472
2,-1.607,7.197,-26.304
2,-1.647,8.675,-91.379
3,-1.696,9.324,-140.806
4,-1.745,8.816,-150.668
6,-1.786,7.22,-152.402
9,-1.82,5.406,-160.741
10,-1.842,2.956,-95.852
12,-1.847,0.1,-57.303
11,-1.844,-1.698,31.218
11,-1.829,-2.767,53.489
8,-1.81,-3.35,139.991
6,-1.793,-2.815,147.242
3,-1.778,-1.425,162.702
0,-1.777,0.78,145.1
-3,-1.789,3.409,113.693
-5,-1.812,5.671,67.237
-6,-1.849,7.597,13.408
-6,-1.894,8.814,-36.556
-5,-1.941,8.84,-68.969
-4,-1.987,8.016,-69.779
-1,-2.025,6.498,-95.616
0,-2.054,4.3,-38.68
1,-2.069,1.806,10.842
1,-2.071,-0.459,79.431
1,-2.062,-2.058,123.521
0,-2.047,-2.829,169.456
-3,-2.031,-2.579,224.464
-6,-2.021,-1.182,230.01
-9,-2.021,0.993,212.996
-12,-2.034,3.471,185.433
-15,-2.059,5.811,159.093
-16,-2.095,7.589,100.662
-16,-2.139,8.714,53.254
-16,-2.188,9.183,31.392
-15,-2.236,8.908,6.804
-14,-2.281,7.911,10.806
-12,-2.319,6.329,9.401
-11,-2.348,4.458,48.805
-10,-2.366,2.538,82.625
-10,-2.374,0.788,136.422
-11,-2.375,-0.405,190.487
-12,-2.361,-2.916,273.426
-15,-2.327,-6.195,425.553
-19,-2.297,-4.91,460.712
-24,-2.293,0.541,393.836
-30,-2.315,5.746,341.966
-32,-2.357,9.794,217.873
-34,-2.421,13.178,142.811
-34,-2.499,15.383,51.405
-32,-2.584,16.07,-28.343
-29,-2.671,15.552,-81.182
-26,-2.749,13.579,-84.652
-21,-2.813,10.429,-99.249
-17,-2.861,6.789,-57.118
-14,-2.885,2.757,13.34
-12,-2.89,-0.977,93.498
-11,-2.878,-3.656,162.248
-12,-2.854,-5.298,242.053
-14,-2.826,-5.613,292.125
-17,-2.8,-4.53,318.202
-20,-2.782,-2.547,310.157
-24,-2.778,0.2,301.376
-26,-2.79,3.353,224.709
-28,-2.819,6.178,171.5
-29,-2.86,8.32,111.307
-28,-2.911,9.664,34.549
-26,-2.963,10.07,-22.38
-25,-3.016,9.369,-18.6
-21,-3.062,7.806,-67.048
-18,-3.101,5.741,-51.498
-15,-3.127,3.024,-24.9
-13,-3.136,0.051,34.038
-11,-3.132,-2.44,74.003
-11,-3.114,-4.397,147.29
-11,-3.09,-5.43,179.595
-13,-3.066,-5.15,222.067
-14,-3.042,-4.116,204.02
-17,-3.028,-2.539,223.68
-19,-3.024,-0.371,185.295
-20,-3.031,1.885,128.9
-21,-3.051,3.749,89.344
-20,-3.077,4.912,22.058
-20,-3.108,5.427,11.417
-17,-3.14,5.335,-59.745
-16,-3.17,4.311,-33.941
-13,-3.19,2.627,-51.695
-10,-3.203,0.927,-49.712
-9,-3.207,-0.885,2.148
-6,-3.196,-2.817,-3.046
-7,-3.181,-4.12,83.87
-7,-3.16,-4.712,94.857
-7,-3.138,-4.689,98.825
-8,-3.12,-3.822,101.791
-9,-3.106,-2.773,90.45
-9,-3.097,-1.793,57.373
-9,-3.096,-0.69,28.455
-9,-3.097,0.036,9.079
-8,-3.103,0.495,-26.676
-8,-3.112,0.728,-25.48
-6,-3.116,0.194,-57.061
-4,-3.12,-0.645,-62.602
-2,-3.119,-1.542,-65.553
-1,-3.109,-2.736,-36.545
0,-3.096,-3.713,-21.67
1,-3.078,-4.47,-11.404
0,-3.054,-5.058,40.195
0,-3.031,-4.988,33.949
0,-3.009,-4.551,26.831
0,-2.99,-3.98,15.547
0,-2.975,-3.105,-4.838
0,-2.964,-2.269,-24.77
0,-2.968,0.411,-96.558
0,-2.994,4.379,-206.774
4,-3.02,4.226,-297.747
7,-3.031,0.265,-226.704
12,-3.021,-3.614,-207.597
15,-2.998,-6.46,-150.332
16,-2.96,-8.835,-75.596
16,-2.907,-10.932,-0.78
16,-2.852,-11.71,30.668
15,-2.793,-11.264,52.903
12,-2.736,-10.296,96.848
10,-2.689,-8.502,76.637
7,-2.652,-6.033,67.959
4,-2.627,-3.181,37.888
3,-2.622,-0.12,-46.572
3,-2.63,2.287,-120.981
4,-2.65,3.677,-184.333
5,-2.676,4.142,-215.288
9,-2.699,3.439,-282.223
12,-2.716,1.572,-267.992
16,-2.72,-1.12,-260.478
19,-2.709,-3.903,-216.276
22,-2.684,-6.339,-187.661
22,-2.646,-8.634,-92.63
23,-2.597,-10.151,-65.469
22,-2.546,-10.373,-18.204
21,-2.497,-10.062,-3.331
19,-2.452,-9.305,21.315
18,-2.41,-7.705,-8.42
16,-2.377,-5.787,-16.867
14,-2.354,-4.236,-26.436
14,-2.336,-2.864,-77.318
12,-2.329,-1.18,-75.665
13,-2.328,0.081,-149.415
13,-2.331,0.39,-149.399
14,-2.337,0.485,-175.654
16,-2.341,0.297,-207.625
18,-2.335,-2.158,-159.86
20,-2.321,-3.279,-163.567
21,-2.304,-4.143,-141.93
21,-2.28,-5.123,-102.552
21,-2.253,-5.645,-83.486
20,-2.226,-5.377,-63.033
20,-2.2,-5.074,-74.895
19,-2.175,-4.705,-57.574
18,-2.155,-3.824,-63.495
18,-2.138,-2.81,-96.232
17,-2.128,-1.996,-93.437
17,-2.12,-1.327,-118.808
17,-2.117,-0.657,-135.973
17,-2.116,-0.186,-148.571
18,-2.116,-0.216,-170.382
19,-2.116,-0.423,-178.616
19,-2.115,-0.729,-161.449
21,-2.109,-1.381,-188.184
22,-2.102,-2.082,-173.021
22,-2.091,-2.724,-144.986
23,-2.074,-3.341,-148.127
23,-2.058,-3.755,-125.075
22,-2.037,-4.113,-89.225
23,-2.015,-4.148,-115.661
22,-1.997,-3.717,-92.288
21,-1.978,-3.417,-83.141
21,-1.952,-4.997,-45.291
21,-1.912,-7.683,33.645
18,-1.872,-6.911,88.405
15,-1.854,-2.653,19.483
13,-1.857,1.424,-71.241
11,-1.873,3.938,-114.135
12,-1.902,5.579,-203.743
13,-1.938,6.457,-247.865
16,-1.972,5.74,-294.19
18,-2.0,3.854,-267.946
22,-2.014,1.383,-277.547
24,-2.013,-1.574,-208.331
26,-1.997,-4.399,-157.622
27,-1.968,-6.595,-98.416
25,-1.929,-8.027,0.936
25,-1.888,-8.524,4.15
25,-1.845,-8.322,6.939
24,-1.803,-7.66,20.106
21,-1.768,-6.381,51.324
18,-1.737,-4.837,56.81
13,-1.709,-0.317,9.984
10,-1.712,1.891,-8.743
10,-1.727,3.666,-85.7
10,-1.754,5.361,-136.089
10,-1.784,5.921,-156.882
12,-1.816,5.582,-199.284
13,-1.847,4.905,-192.19
16,-1.867,3.22,-210.138
17,-1.879,1.016,-149.926
19,-1.879,-1.028,-131.888
19,-1.866,-2.956,-60.558
19,-1.847,-4.281,-21.939
18,-1.822,-4.851,20.433
16,-1.796,-4.645,56.018
14,-1.774,-3.544,58.032
11,-1.759,-2.017,70.067
9,-1.752,-0.096,38.42
6,-1.759,2.116,27.953
5,-1.774,3.815,-24.473
5,-1.798,5.083,-71.894
5,-1.829,6.064,-104.144
5,-1.861,6.157,-113.007
7,-1.893,5.472,-146.145
8,-1.92,4.262,-124.171
10,-1.937,2.577,-118.979
11,-1.947,0.847,-79.681
11,-1.946,-0.884,-24.815
11,-1.936,-2.354,16.03
10,-1.923,-2.879,54.861
8,-1.909,-2.647,87.486
7,-1.896,-1.811,72.309
3,-1.892,-0.362,115.531
2,-1.893,1.15,62.049
0,-1.905,2.837,50.885
0,-1.926,4.519,-15.845
-1,-1.952,5.453,-23.28
-1,-1.985,5.965,-52.318
0,-2.018,5.926,-80.354
1,-2.047,4.886,-71.986
2,-2.071,3.504,-53.577
2,-2.085,2.057,-9.262
3,-2.081,-1.494,63.209
2,-2.052,-6.098,222.322
0,-2.016,-6.312,271.092
-9,-2.003,1.95,203.318
-12,-2.024,5.22,135.417
-14,-2.063,8.193,66.964
-13,-2.116,10.43,-42.963
-13,-2.174,11.005,-60.783
-10,-2.235,10.531,-127.536
-7,-2.289,9.156,-142.339
-4,-2.331,6.33,-116.186
-1,-2.355,2.761,-67.038
1,-2.361,-0.554,1.505
1,-2.348,-3.516,100.447
0,-2.322,-5.716,186.381
0,-2.29,-6.387,201.684
-4,-2.258,-5.595,276.966
-12,-2.224,-0.732,263.06
-16,-2.232,2.85,220.751
-19,-2.258,6.072,162.116
-19,-2.299,8.489,63.244
-20,-2.352,10.123,32.087
-19,-2.409,10.727,-26.505
-16,-2.466,10.111,-79.717
-14,-2.518,8.43,-63.443
-11,-2.558,6.062,-58.023
-9,-2.585,3.357,-9.786
-6,-2.596,0.421,16.439
-6,-2.591,-2.262,115.376
-6,-2.574,-3.997,164.692
-8,-2.551,-4.755,234.546
-10,-2.529,-4.546,260.476
-14,-2.511,-3.169,299.558
-17,-2.503,-0.804,270.283
-20,-2.509,2.044,234.33
-22,-2.53,4.729,177.4
-24,-2.563,6.945,139.335
-23,-2.607,8.711,43.573
-23,-2.659,9.572,19.646
-21,-2.711,9.239,-26.52
-19,-2.759,8.197,-35.296
-16,-2.8,6.5,-47.867
-14,-2.829,4.013,-5.696
-11,-2.846,1.407,10.705
-10,-2.849,-0.888,75.339
-10,-2.839,-2.909,139.934
-10,-2.821,-4.156,176.658
-12,-2.8,-4.259,228.617
-14,-2.78,-3.484,239.251
-16,-2.768,-1.966,228.541
-19,-2.766,0.078,224.454
-20,-2.775,2.256,160.873
-22,-2.796,4.24,140.212
-22,-2.825,5.53,82.712
-22,-2.858,6.179,59.075
-21,-2.895,6.385,24.013
-19,-2.93,5.811,-3.446
-18,-2.958,4.741,14.876
-17,-2.983,3.523,28.866
-16,-3.009,3.958,-1.157
-15,-3.043,6.15,-79.471
-13,-3.08,5.16,-96.268
-10,-3.09,0.354,-20.341
-7,-3.079,-3.618,46.678
-7,-3.06,-5.312,122.143
-7,-3.029,-6.521,160.406
-9,-2.995,-6.948,223.466
-11,-2.966,-5.603,220.743
-14,-2.942,-3.729,225.42
-16,-2.931,-1.631,190.303
-18,-2.934,0.851,151.179
-19,-2.97,4.423,54.208
-19,-3.0,5.305,16.137
-17,-3.031,5.337,-35.49
-15,-3.062,4.674,-51.101
-12,-3.084,3.073,-62.422
-10,-3.087,-1.069,28.933
-9,-3.06,-6.512,173.917
-9,-3.02,-8.192,235.526
-11,-2.981,-7.823,278.565
-15,-2.936,-8.28,371.593
-18,-2.9,-5.573,338.887
-23,-2.898,0.509,263.816
-25,-2.923,5.855,117.637
-26,-2.967,9.252,23.659
-25,-3.029,11.528,-80.279
-22,-3.097,12.178,-169.178
-18,-3.162,10.789,-208.123
-12,-3.219,8.214,-250.067
-6,-3.257,4.517,-240.655
-1,-3.271,-0.249,-175.813
3,-3.259,-5.285,-84.996
6,-3.22,-9.624,5.978
6,-3.167,-12.489,119.219
4,-3.1,-13.803,212.215
1,-3.03,-13.413,265.307
-2,-2.968,-11.101,256.86
-8,-2.923,-7.44,276.877
-11,-2.898,-3.093,180.397
-14,-2.899,1.319,104.052
-15,-2.922,4.994,-2.069
-14,-2.959,7.668,-111.635
-14,-3.01,9.012,-148.267
-9,-3.06,8.361,-253.078
-4,-3.105,6.293,-274.776
0,-3.137,3.405,-249.847
6,-3.147,-0.598,-244.785
10,-3.136,-4.939,-163.727
13,-3.101,-8.815,-85.8
13,-3.045,-11.947,34.898
11,-2.91,-13.41,145.29
7,-2.843,-12.06,194.705
2,-2.79,-9.229,206.749
0,-2.755,-5.201,107.027
-4,-2.744,-0.954,68.727
-5,-2.755,2.789,-45.85
-4,-2.783,5.551,-155.994
-2,-2.822,6.821,-233.437
1,-2.863,6.276,-276.512
5,-2.905,6.202,-346.133
11,-2.95,6.447,-460.597
17,-2.975,2.085,-431.268
23,-2.961,-5.855,-299.337
27,-2.91,-12.461,-150.504
28,-2.832,-16.67,-10.524
27,-2.737,-19.13,104.723
24,-2.635,-19.409,190.499
19,-2.54,-17.18,235.758
13,-2.46,-13.408,241.462
7,-2.407,-8.571,204.888
2,-2.381,-2.88,117.88
-1,-2.384,2.65,-6.64
-2,-2.415,6.835,-127.991
-2,-2.462,9.298,-211.56
2,-2.519,10.201,-336.621
5,-2.575,9.102,-350.324
12,-2.627,7.859,-458.173
17,-2.675,6.813,-489.985
24,-2.699,1.468,-465.864
30,-2.679,-7.032,-308.946
34,-2.62,-13.884,-152.22
35,-2.533,-18.501,0.404
32,-2.432,-21.16,166.998
32,-2.31,-23.178,217.55
24,-2.176,-24.403,456.015
17,-2.054,-20.941,473.98
7,-1.972,-12.622,431.801
0,-1.937,-2.907,248.998
-6,-1.948,5.243,103.164
-8,-1.996,11.212,-73.218
-8,-2.074,15.87,-230.035
-4,-2.169,17.969,-394.402
2,-2.267,16.528,-474.565
9,-2.347,12.576,-489.385
17,-2.397,6.816,-464.015
22,-2.415,-0.357,-318.389
28,-2.391,-7.295,-220.179
30,-2.339,-12.393,-66.174
29,-2.262,-15.987,84.385
27,-2.168,-17.951,190.747
22,-2.078,-16.89,274.836
15,-1.996,-13.627,316.942
8,-1.934,-9.246,307.744
1,-1.903,-3.253,249.64
-3,-1.903,3.131,107.764
-7,-1.936,8.359,16.862
-7,-1.995,12.481,-139.837
-5,-2.072,14.988,-266.461
-1,-2.155,14.965,-354.257
4,-2.231,12.563,-382.236
10,-2.288,8.422,-374.139
16,-2.322,3.19,-323.416
21,-2.325,-2.305,-237.244
23,-2.299,-7.381,-97.888
24,-2.247,-11.487,16.341
23,-2.178,-13.927,125.934
20,-2.101,-14.259,208.237
14,-2.029,-12.627,287.003
9,-1.973,-9.302,268.7
2,-1.938,-4.47,260.011
-3,-1.931,1.212,160.472
-7,-1.955,6.496,60.929
-8,-2.004,10.603,-70.831
-7,-2.072,13.428,-190.627
-4,-2.149,14.294,-287.235
0,-2.223,12.541,-318.493
6,-2.281,8.861,-331.486
12,-2.317,4.204,-296.509
16,-2.325,-1.115,-193.483
19,-2.305,-6.119,-88.674
19,-2.264,-9.621,38.869
18,-2.206,-11.772,129.799
15,-2.139,-12.46,219.54
10,-2.076,-11.013,279.183
4,-2.023,-7.946,298.271
-1,-1.992,-3.743,251.777
-6,-1.987,1.458,182.518
-9,-2.009,6.578,65.372
-11,-2.057,10.686,-34.892
-10,-2.123,13.163,-154.014
-7,-2.196,13.442,-234.137
-2,-2.267,11.952,-294.352
2,-2.326,8.9,-270.253
8,-2.359,4.329,-254.804
11,-2.37,-0.768,-135.612
14,-2.35,-5.638,-43.357
15,-2.309,-9.267,65.334
12,-2.256,-10.831,193.476
9,-2.194,-10.805,245.473
4,-2.141,-9.153,297.701
0,-2.102,-5.766,260.78
-6,-2.086,-1.236,242.888
-10,-2.097,3.739,145.297
-12,-2.132,8.057,33.183
-12,-2.184,10.931,-71.229
-12,-2.249,12.272,-119.483
-8,-2.316,12.061,-216.911
-3,-2.376,10.123,-254.146
0,-2.422,6.501,-189.9
4,-2.445,2.154,-142.218
7,-2.446,-1.886,-67.012
8,-2.425,-5.538,38.213
7,-2.387,-8.201,147.619
5,-2.34,-8.894,211.144
1,-2.294,-8.04,269.707
-2,-2.255,-6.053,256.371
-8,-2.235,-2.578,276.335
-12,-2.234,1.759,197.909
-14,-2.256,5.718,97.912
-16,-2.297,8.658,38.937
-15,-2.35,10.506,-60.628
-14,-2.412,11.311,-107.689
-10,-2.473,10.371,-175.679
-7,-2.522,7.658,-145.185
-2,-2.556,4.454,-152.488
0,-2.571,0.959,-63.068
2,-2.566,-2.79,10.341
2,-2.543,-5.609,107.385
1,-2.508,-7.104,176.413
0,-2.467,-7.519,209.038
-4,-2.431,-6.535,271.139
-8,-2.402,-4.127,267.219
-12,-2.389,-0.899,238.433
-15,-2.395,2.297,184.391
-17,-2.416,5.185,121.863
-18,-2.454,7.92,46.517
-17,-2.503,9.58,-38.47
-16,-2.556,9.564,-61.931
-14,-2.608,8.693,-85.015
-10,-2.652,7.079,-122.803
-7,-2.684,4.27,-86.267
-5,-2.701,1.026,-21.647
-2,-2.7,-1.698,1.185
-2,-2.685,-4.123,95.45
-2,-2.656,-6.187,155.742
-4,-2.623,-6.742,222.086
-6,-2.591,-5.699,227.894
-10,-2.566,-4.066,261.659
-13,-2.553,-1.697,233.08
-17,-2.556,1.517,210.572
-18,-2.573,4.346,118.96
-19,-2.604,6.203,77.311
-18,-2.644,7.508,3.635
-18,-2.687,8.203,-14.146
-17,-2.731,7.672,-31.16
-15,-2.769,6.062,-31.817
-12,-2.798,4.475,-44.877
-10,-2.823,2.848,-24.745
-8,-2.832,0.368,12.108
-7,-2.83,-1.899,68.229
-7,-2.819,-3.071,110.373
-7,-2.8,-3.946,137.438
-9,-2.777,-4.257,195.337
-10,-2.756,-3.38,180.793
-13,-2.743,-1.873,202.146
-14,-2.739,-0.136,152.622
-16,-2.745,1.679,139.383
-17,-2.761,3.339,97.016
-16,-2.785,4.558,28.636
-16,-2.813,4.882,23.592
-16,-2.84,4.48,29.153
-13,-2.864,3.868,-26.772
-13,-2.885,2.68,27.568
-11,-2.895,0.935,27.073
-10,-2.899,-0.35,55.878
-9,-2.896,-1.348,69.407
-10,-2.886,-2.407,130.891
-10,-2.875,-2.633,130.192
-12,-2.855,-1.677,145.09
-13,-2.852,-0.868,138.02
-14,-2.852,0.295,120.704
-15,-2.859,1.304,106.391
-15,-2.871,1.99,76.997
-14,-2.885,2.3,43.691
-15,-2.899,2.258,73.529
-13,-2.912,1.885,27.131
-13,-2.922,1.243,60.038
-13,-2.929,0.568,76.697
-12,-2.933,-0.001,68.771
-12,-2.933,-0.547,92.149
-12,-2.931,-1.057,106.314
-12,-2.927,-1.185,110.626
-13,-2.923,-0.982,128.551
-13,-2.92,-0.788,115.29
-13,-2.919,-0.37,104.408
-14,-2.922,0.25,110.144
-15,-2.925,0.711,110.791
-14,-2.933,1.103,67.588
-14,-2.942,1.279,70.27
-14,-2.95,1.128,72.835
-14,-2.959,0.967,75.459
-13,-2.965,0.632,60.783
-13,-2.969,0.041,84.779
-13,-2.971,-0.445,97.422
-13,-2.969,-0.832,108.14
-13,-2.966,-1.132,116.889
-14,-2.962,-1.236,143.021
-13,-2.957,-1.128,109.892
-15,-2.955,-0.747,154.164
-15,-2.954,-0.259,123.74
-16,-2.956,0.313,130.643
-16,-2.963,0.936,104.081
-16,-2.97,1.262,94.105
-16,-2.981,1.409,88.335
-16,-2.991,1.357,87.861
-16,-2.998,0.903,98.573
-16,-3.004,0.386,111.301
-15,-3.006,-0.101,101.409
-16,-3.006,-0.62,146.788
-16,-3.004,-0.948,147.166
-17,-3.0,-1.044,173.05
-17,-2.996,-0.922,161.826
-18,-2.994,-0.525,174.269
-19,-2.995,0.058,172.343
-20,-3.0,0.73,167.37
-21,-3.008,1.362,162.734
-22,-3.018,1.795,162.927
-22,-3.03,2.131,142.873
-22,-3.044,2.424,132.593
-22,-3.059,2.623,124.546
-22,-3.076,2.829,115.968
-21,-3.093,2.904,88.259
-21,-3.11,2.665,100.432
-21,-3.126,2.281,107.704
-21,-3.139,1.836,117.046
-20,-3.149,1.224,109.007
-20,-3.156,0.511,135.674
-19,-3.159,-0.079,128.42
-20,-3.161,-0.43,169.066
-20,-3.16,-0.644,166.161
-21,-3.158,-0.724,191.284
-22,-3.157,-0.542,200.48
-22,-3.157,-0.096,179.953
-24,-3.16,0.475,209.202
-24,-3.166,1.069,174.668
-25,-3.176,1.733,177.735
-25,-3.189,2.196,154.222
-26,-3.202,2.346,170.394
-25,-3.218,2.691,126.99
-26,-3.236,3.101,144.142
-25,-3.254,3.161,107.773
-24,-3.274,3.095,92.333
-24,-3.293,2.853,104.227
-24,-3.308,2.362,114.386
-23,-3.323,1.893,101.714
-22,-3.333,1.284,102.51
-22,-3.34,0.605,128.364
-21,-3.345,0.263,114.119
-21,-3.348,0.016,129.207
-21,-3.35,-0.276,136.825
-22,-3.351,-0.33,160.631
-21,-3.351,-0.244,127.115
-22,-3.353,-0.14,155.643
-21,-3.355,0.033,119.41
-22,-3.359,0.287,143.545
-21,-3.365,0.573,103.654
-22,-3.371,0.678,131.155
-21,-3.378,0.607,100.578
-21,-3.384,0.493,111.443
-21,-3.378,-1.819,174.095
-21,-3.353,-5.548,278.238
-22,-3.326,-5.156,295.749
-25,-3.318,-1.266,253.051
-27,-3.327,2.135,179.373
-27,-3.351,4.548,93.214
-28,-3.383,6.153,66.948
-26,-3.421,6.873,-13.322
-24,-3.462,6.71,-43.873
-21,-3.497,5.585,-70.367
-18,-3.524,3.733,-66.942
-15,-3.542,1.583,-53.933
-11,-3.546,-0.816,-54.077
-10,-3.538,-3.183,23.648
-8,-3.518,-5.068,41.616
-7,-3.491,-6.305,75.287
-7,-3.46,-6.853,105.073
-8,-3.426,-6.67,129.399
-10,-3.376,-4.245,102.356
-11,-3.361,-2.737,78.939
-11,-3.356,-1.147,29.047
-11,-3.358,0.175,-6.275
-9,-3.364,0.851,-70.265
-9,-3.374,0.964,-57.226
-5,-3.381,0.394,-133.298
-4,-3.385,-0.768,-90.002
0,-3.382,-2.216,-131.785
1,-3.368,-3.91,-70.95
3,-3.347,-5.567,-58.784
4,-3.317,-6.816,-24.392
4,-3.282,-7.514,10.072
3,-3.245,-7.585,41.766
2,-3.179,-5.766,20.119
1,-3.156,-4.211,-3.071
1,-3.142,-2.587,-52.352
0,-3.137,-1.188,-65.95
2,-3.137,-0.264,-144.281
3,-3.152,2.101,-214.585
6,-3.184,5.144,-360.081
10,-3.213,3.627,-388.695
16,-3.215,-1.942,-340.729
20,-3.191,-7.22,-232.445
24,-3.146,-10.962,-178.608
25,-3.083,-13.842,-76.646
25,-3.006,-15.841,0.362
22,-2.927,-16.104,90.133
23,-2.846,-14.869,23.922
18,-2.777,-12.763,102.89
16,-2.72,-10.157,45.33
11,-2.666,-9.078,121.777
10,-2.613,-8.852,103.876
6,-2.578,-5.259,96.487
3,-2.575,0.811,-32.184
2,-2.601,5.779,-173.439
4,-2.643,8.338,-303.585
7,-2.694,8.659,-371.621
13,-2.742,7.339,-454.394
18,-2.777,4.154,-435.586
25,-2.789,-0.426,-429.346
29,-2.777,-5.215,-327.66
34,-2.737,-9.867,-273.324
35,-2.675,-13.929,-131.38
35,-2.595,-16.548,-37.561
33,-2.505,-17.56,51.722
30,-2.415,-17.061,105.727
26,-2.331,-15.085,132.628
22,-2.263,-11.792,112.833
16,-2.216,-7.582,109.398
13,-2.191,-3.115,9.667
10,-2.19,1.101,-61.506
9,-2.209,4.47,-158.974
11,-2.241,6.504,-273.223
12,-2.281,7.084,-301.255
17,-2.318,6.005,-383.456
20,-2.346,3.578,-347.536
25,-2.357,0.265,-347.763
29,-2.348,-3.606,-288.756
31,-2.32,-7.237,-196.421
32,-2.273,-10.154,-114.762
33,-2.214,-12.115,-64.81
30,-2.149,-12.826,42.989
27,-2.082,-12.281,82.118
25,-2.022,-10.425,62.64
20,-1.975,-7.738,94.994
16,-1.942,-4.699,66.076
14,-1.928,-1.016,-19.91
11,-1.935,2.51,-65.356
11,-1.955,4.824,-157.399
12,-1.988,6.361,-227.337
14,-2.025,6.785,-282.089
16,-2.059,5.589,-284.23
20,-2.086,3.659,-310.632
23,-2.097,0.983,-273.875
26,-2.088,-2.387,-223.426
27,-2.067,-5.179,-141.198
28,-2.032,-7.196,-94.629
27,-1.989,-8.576,-18.287
26,-1.943,-8.867,11.823
23,-1.896,-8.157,60.382
21,-1.857,-6.556,43.588
17,-1.83,-4.257,59.928
14,-1.814,-1.702,26.825
12,-1.814,1.093,-29.256
11,-1.829,3.567,-93.291
11,-1.852,5.056,-146.383
11,-1.884,5.936,-176.119
13,-1.92,6.052,-231.568
15,-1.952,4.901,-234.443
17,-1.974,2.96,-214.753
19,-1.984,0.744,-185.205
21,-1.982,-1.473,-153.252
23,-1.969,-3.446,-125.644
22,-1.946,-5.006,-39.551
21,-1.917,-5.699,-2.073
20,-1.89,-5.537,12.327
19,-1.861,-4.948,15.687
17,-1.827,-5.766,79.857
14,-1.785,-7.626,186.837
10,-1.749,-5.692,205.795
5,-1.743,0.346,123.445
2,-1.765,5.941,-6.614
0,-1.805,9.177,-82.278
0,-1.864,11.361,-169.732
3,-1.931,12.537,-281.558
6,-1.995,11.375,-304.163
11,-2.052,8.507,-324.962
15,-2.089,4.888,-281.799
20,-2.102,0.732,-250.982
22,-2.096,-3.461,-138.986
23,-2.067,-7.033,-43.341
22,-2.022,-9.281,56.292
21,-1.97,-10.134,102.454
17,-1.916,-9.808,185.397
12,-1.87,-7.654,213.758
8,-1.842,-3.829,162.991
3,-1.833,0.244,133.353
0,-1.846,4.11,51.041
-2,-1.879,7.62,-30.486
-1,-1.927,9.967,-142.498
-1,-1.986,11.007,-172.867
2,-2.046,10.706,-244.223
6,-2.099,8.767,-266.471
9,-2.138,5.56,-220.865
14,-2.156,1.691,-207.421
15,-2.152,-2.319,-78.415
17,-2.129,-5.776,-18.211
16,-2.091,-7.917,86.217
13,-2.045,-8.561,170.689
11,-1.999,-7.868,179.517
5,-1.961,-5.768,248.063
1,-1.937,-2.563,204.079
-4,-1.935,1.332,177.955
-6,-1.955,5.411,66.158
-8,-1.994,8.8,-4.402
-8,-2.048,11.079,-93.38
-7,-2.113,12.013,-153.28
-3,-2.176,11.244,-226.308
0,-2.231,9.111,-212.366
7,-2.295,2.269,-147.33
9,-2.295,-1.738,-50.572
10,-2.277,-4.779,28.936
9,-2.245,-6.73,118.371
7,-2.206,-7.513,182.757
4,-2.167,-6.832,222.041
0,-2.134,-4.774,236.972
-4,-2.119,-1.671,211.891
-8,-2.12,1.857,172.335
-11,-2.139,5.201,111.547
-11,-2.176,7.829,7.864
-11,-2.224,9.331,-41.272
-10,-2.277,9.851,-88.034
-8,-2.331,9.287,-119.747
-4,-2.377,7.453,-152.226
-2,-2.413,4.828,-98.806
1,-2.43,1.645,-67.337
3,-2.429,-1.715,3.71
3,-2.413,-4.408,96.085
2,-2.384,-6.067,168.337
0,-2.35,-6.415,220.212
-3,-2.319,-5.496,251.534
-6,-2.294,-3.539,245.367
-10,-2.284,-0.519,230.381
-13,-2.29,2.638,177.288
-16,-2.312,5.312,142.653
-16,-2.351,7.859,40.838
-16,-2.398,9.475,-11.295
-15,-2.45,9.535,-45.533
-13,-2.502,8.716,-69.902
-10,-2.544,7.112,-85.234
-8,-2.576,4.584,-42.564
-5,-2.594,1.676,-18.501
-4,-2.596,-0.946,55.041
-3,-2.585,-2.89,95.185
-4,-2.567,-4.174,164.339
-6,-2.543,-4.589,216.054
-11,-2.51,-1.959,229.711
-14,-2.506,0.086,216.934
-16,-2.515,2.509,169.19
-19,-2.537,4.698,156.479
-19,-2.566,6.084,87.283
-18,-2.604,7.092,30.819
