encoder_value,roll_value,gyro_value,pid
-5,-2.878,-1.374,10.695
-5,-2.866,-3.598,98.874
-5,-2.843,-4.915,138.285
-7,-2.817,-5.31,198.955
-8,-2.791,-4.943,198.997
-11,-2.771,-3.642,227.064
-14,-2.761,-1.33,208.446
-15,-2.764,1.228,136.003
-18,-2.78,3.335,135.58
-17,-2.805,4.989,37.638
-17,-2.838,6.149,9.387
-16,-2.874,6.302,-24.028
-14,-2.907,5.405,-42.761
-12,-2.936,4.045,-39.297
-10,-2.954,2.201,-20.979
-8,-2.961,-0.039,10.017
-6,-2.958,-1.947,34.13
-7,-2.946,-3.284,112.404
-7,-2.928,-3.996,126.056
-7,-2.909,-4.005,130.132
-11,-2.875,-2.607,171.978
-12,-2.868,-0.965,134.43
-14,-2.87,0.587,129.072
-14,-2.879,1.901,74.688
-14,-2.898,3.22,36.186
-14,-2.919,3.817,16.266
-13,-2.941,3.593,-4.417
-11,-2.961,3.19,-33.602
-11,-2.978,2.343,3.424
-10,-2.988,1.044,13.577
-9,-2.993,0.015,26.417
-8,-2.993,-0.913,37.593
-8,-2.986,-1.942,75.232
-8,-2.977,-2.419,89.653
-8,-2.966,-2.511,94.456
-8,-2.953,-2.531,97.5
-9,-2.945,-2.04,108.796
-10,-2.938,-1.165,100.516
-11,-2.937,-0.204,88.85
-10,-2.942,0.684,33.052
-11,-2.95,1.255,47.906
-10,-2.961,1.647,4.05
-9,-2.972,1.754,-14.477
-9,-2.983,1.263,5.426
-8,-2.99,0.563,0.114
-7,-2.993,-0.099,3.644
-5,-2.993,-0.915,-10.639
-6,-2.99,-1.656,50.065
-6,-2.981,-2.053,53.346
-6,-2.972,-2.267,60.898
-6,-2.962,-2.512,69.476
-6,-2.941,-4.459,125.385
-6,-2.894,-9.286,262.65
-10,-2.831,-11.83,432.463
-14,-2.79,-7.11,369.77
-19,-2.79,1.165,227.225
-23,-2.822,7.467,99.275
-24,-2.877,11.295,-26.161
-22,-2.951,13.8,-160.947
-18,-3.029,14.136,-257.207
-13,-3.104,12.194,-297.054
-6,-3.169,9.068,-339.443
1,-3.208,4.349,-316.744
6,-3.217,-1.759,-206.431
13,-3.144,-12.087,22.625
13,-3.07,-15.374,133.26
11,-2.985,-16.616,227.793
6,-2.901,-15.443,307.887
0,-2.827,-12.333,330.147
-5,-2.776,-7.689,275.845
-10,-2.755,-2.121,200.162
-14,-2.763,3.361,98.541
-15,-2.8,7.975,-44.209
-14,-2.856,10.925,-164.852
-10,-2.923,11.834,-283.044
-6,-2.991,10.928,-326.404
1,-3.048,7.9,-379.012
7,-3.08,2.861,-324.134
13,-3.086,-2.769,-257.165
17,-3.06,-7.926,-151.71
19,-3.004,-12.192,-36.9
19,-2.932,-15.05,70.904
17,-2.849,-16.097,159.75
13,-2.767,-15.112,221.764
8,-2.699,-12.402,239.953
3,-2.648,-8.47,213.413
-2,-2.622,-3.478,153.911
-5,-2.623,1.792,36.788
-6,-2.65,6.012,-84.64
-5,-2.694,8.589,-193.133
-3,-2.748,9.646,-267.918
2,-2.804,8.897,-353.448
7,-2.855,8.008,-407.771
13,-2.905,7.14,-484.816
21,-2.932,2.04,-481.209
26,-2.916,-6.422,-294.901
30,-2.86,-13.592,-139.112
32,-2.775,-18.177,-10.254
30,-2.672,-20.749,140.844
26,-2.562,-21.08,243.26
20,-2.46,-18.597,296.474
14,-2.374,-14.308,280.809
6,-2.314,-8.987,277.706
1,-2.287,-2.761,158.927
-2,-2.29,3.108,25.379
-5,-2.324,7.728,-63.116
-3,-2.379,11.049,-233.761
0,-2.447,12.434,-333.462
3,-2.515,11.359,-359.095
10,-2.571,8.227,-417.649
16,-2.608,3.883,-382.229
21,-2.616,-1.254,-306.558
25,-2.594,-6.672,-204.029
27,-2.546,-11.323,-80.698
27,-2.477,-14.541,36.08
24,-2.395,-15.834,153.703
22,-2.312,-15.045,167.078
15,-2.239,-12.672,257.95
10,-2.18,-8.93,220.053
5,-2.148,-4.084,165.591
0,-2.143,1.048,98.198
-2,-2.165,5.972,-36.53
-3,-2.212,9.969,-147.188
-1,-2.273,11.776,-261.039
3,-2.339,11.489,-338.551
7,-2.399,9.734,-358.09
14,-2.44,6.086,-391.226
18,-2.459,0.894,-284.795
23,-2.45,-4.234,-223.876
25,-2.416,-8.374,-107.851
25,-2.362,-11.657,7.531
24,-2.294,-13.744,98.667
21,-2.222,-13.676,169.388
17,-2.154,-11.722,193.913
11,-2.099,-8.704,223.679
6,-2.065,-4.477,177.092
1,-2.056,0.484,114.903
-1,-2.072,4.883,-4.504
-1,-2.11,8.396,-123.003
-1,-2.165,10.793,-197.608
2,-2.226,11.19,-287.63
6,-2.285,9.626,-320.909
10,-2.332,6.623,-304.762
16,-2.357,2.564,-301.344
19,-2.357,-1.724,-201.669
21,-2.338,-5.785,-108.517
22,-2.298,-9.069,-18.319
21,-2.247,-10.755,67.719
19,-2.188,-10.962,120.683
15,-2.132,-9.834,173.712
11,-2.087,-7.304,169.588
6,-2.056,-3.856,160.696
2,-2.048,0.112,102.299
0,-2.062,4.115,2.488
-1,-2.095,7.396,-86.234
0,-2.143,9.519,-183.474
1,-2.199,10.005,-221.045
5,-2.25,8.76,-279.154
9,-2.294,6.417,-279.964
13,-2.321,3.094,-251.512
17,-2.326,-0.88,-201.432
19,-2.313,-4.522,-111.538
20,-2.28,-7.547,-29.597
19,-2.233,-9.473,61.87
17,-2.182,-9.81,116.738
13,-2.131,-8.97,176.574
10,-2.089,-6.771,158.18
5,-2.063,-3.237,155.002
1,-2.055,0.502,102.62
-1,-2.069,4.054,14.817
-1,-2.102,7.22,-93.556
-1,-2.148,9.1,-152.335
0,-2.199,9.388,-192.749
4,-2.249,8.285,-254.241
7,-2.288,5.926,-231.192
12,-2.312,2.64,-234.437
14,-2.316,-1.126,-135.892
16,-2.3,-4.606,-67.499
16,-2.269,-6.959,18.721
16,-2.228,-8.259,61.09
13,-2.182,-8.591,146.304
9,-2.139,-7.437,187.258
6,-2.105,-5.078,162.955
1,-2.087,-2.028,171.244
-1,-2.088,1.784,70.116
-4,-2.111,5.62,13.496
-4,-2.149,8.225,-90.011
-3,-2.2,9.538,-157.35
0,-2.255,9.69,-230.715
2,-2.305,8.191,-219.004
7,-2.342,5.246,-242.85
10,-2.362,1.677,-174.962
13,-2.36,-1.949,-119.218
15,-2.34,-5.191,-47.457
14,-2.306,-7.613,63.714
13,-2.261,-8.74,115.819
6,-2.178,-6.592,196.81
2,-2.149,-4.051,189.274
-1,-2.137,-0.652,133.001
-4,-2.147,2.878,78.243
-6,-2.171,5.759,15.191
-5,-2.211,8.104,-95.239
-5,-2.261,9.217,-125.704
-1,-2.309,8.468,-205.129
1,-2.354,6.829,-179.768
4,-2.384,4.384,-170.472
7,-2.398,1.004,-124.26
9,-2.396,-2.13,-59.153
9,-2.373,-4.544,27.183
9,-2.342,-6.112,74.864
7,-2.308,-6.587,139.178
5,-2.271,-6.012,158.193
1,-2.244,-4.134,185.749
-2,-2.23,-1.399,147.659
-5,-2.231,1.486,111.639
-6,-2.25,4.482,24.116
-7,-2.283,6.736,-28.58
-6,-2.322,7.567,-89.717
-4,-2.366,7.502,-132.697
-2,-2.405,6.388,-137.915
1,-2.433,4.11,-132.65
3,-2.45,1.462,-83.98
5,-2.45,-1.24,-39.396
5,-2.437,-3.516,41.331
5,-2.416,-4.826,80.225
3,-2.387,-5.33,144.101
-1,-2.341,-3.023,137.359
-4,-2.331,-0.882,140.926
-6,-2.335,1.451,96.51
-7,-2.352,3.755,36.788
-8,-2.378,5.307,4.058
-7,-2.409,5.864,-48.103
-7,-2.442,5.691,-41.128
-5,-2.471,4.778,-67.624
-3,-2.494,3.311,-60.259
-1,-2.51,1.623,-45.706
0,-2.514,-0.335,0.782
0,-2.508,-2.163,59.415
0,-2.494,-3.381,94.329
0,-2.475,-4.058,116.159
-2,-2.454,-3.953,162.389
-5,-2.437,-2.954,188.825
-6,-2.426,-1.357,144.44
-9,-2.427,0.645,149.738
-10,-2.436,2.49,94.681
-12,-2.456,3.909,89.307
-12,-2.483,5.011,37.016
-11,-2.512,5.481,-3.564
-10,-2.541,5.277,-17.415
-10,-2.569,4.516,6.153
-9,-2.591,3.356,10.305
-8,-2.608,2.343,20.255
-6,-2.62,1.342,8.547
-7,-2.623,0.006,83.653
-6,-2.622,-1.0,79.298
-7,-2.617,-1.461,124.018
-8,-2.608,-1.748,146.971
-9,-2.601,-1.421,153.298
-10,-2.597,-0.427,141.266
-12,-2.598,0.579,150.579
-13,-2.606,1.629,125.837
-14,-2.62,2.699,108.339
-14,-2.638,3.374,78.166
-14,-2.658,3.611,67.885
-14,-2.678,3.453,68.263
-14,-2.697,3.094,74.254
-13,-2.714,2.677,59.599
-13,-2.727,1.991,84.141
-13,-2.737,1.248,101.958
-12,-2.748,0.196,105.566
-14,-2.749,-0.315,172.846
-14,-2.748,-0.473,159.538
-15,-2.747,-0.228,175.706
-17,-2.748,0.118,202.523
-18,-2.751,0.574,194.714
-19,-2.759,1.444,183.725
-21,-2.771,2.259,195.998
-21,-2.785,2.735,162.925
-23,-2.803,3.325,188.751
-23,-2.823,3.924,151.229
-23,-2.847,4.364,135.083
-23,-2.873,4.609,123.593
-24,-2.898,4.505,144.145
-22,-2.923,4.377,88.88
-23,-2.948,4.101,131.823
-22,-2.967,3.418,114.904
-22,-2.986,2.999,131.373
-22,-3.003,2.759,134.587
-22,-3.017,2.278,144.831
-22,-3.031,2.08,147.421
-22,-3.044,2.046,146.073
-21,-3.052,1.899,126.085
-22,-3.064,1.911,155.067
-22,-3.074,1.871,145.373
-23,-3.085,1.814,167.295
-22,-3.097,1.847,132.904
-23,-3.108,1.679,166.893
-22,-3.119,1.576,136.247
-23,-3.13,1.585,165.369
-23,-3.139,1.34,161.415
-24,-3.148,1.154,187.264
-24,-3.156,1.226,175.107
-24,-3.164,1.394,169.292
-25,-3.175,1.756,180.139
-25,-3.187,2.189,157.534
-25,-3.202,2.566,144.879
-25,-3.219,2.866,133.756
-25,-3.237,2.971,127.697
-25,-3.255,3.009,123.29
-24,-3.273,2.92,99.876
-23,-3.29,2.588,92.083
-23,-3.306,2.211,108.047
-23,-3.319,1.781,117.141
-22,-3.328,1.249,107.035
-22,-3.336,0.737,128.197
-21,-3.341,0.355,115.139
-21,-3.346,0.249,126.18
-21,-3.36,2.256,70.362
-21,-3.392,5.608,-24.579
-19,-3.425,5.291,-67.515
-16,-3.44,1.542,-20.567
-14,-3.437,-1.926,53.973
-12,-3.421,-4.25,91.842
-12,-3.396,-5.772,155.172
-13,-3.365,-6.341,198.962
-14,-3.336,-5.737,202.556
-16,-3.31,-4.514,211.337
-18,-3.293,-2.869,198.435
-19,-3.287,-0.637,145.138
-20,-3.294,1.536,99.981
-21,-3.309,3.017,71.348
-20,-3.332,4.004,9.474
-18,-3.358,4.404,-42.114
-17,-3.383,3.754,-34.27
-13,-3.402,2.376,-82.337
-11,-3.415,0.739,-50.567
-9,-3.416,-1.277,-24.297
-7,-3.407,-3.235,2.47
-5,-3.389,-4.629,16.05
-5,-3.362,-5.867,72.093
-6,-3.331,-6.637,121.121
-7,-3.273,-5.181,107.901
-9,-3.25,-4.166,121.514
-9,-3.236,-2.664,66.777
-9,-3.232,-0.746,16.88
-10,-3.237,0.463,6.257
-8,-3.247,0.901,-60.963
-7,-3.259,1.115,-73.63
-5,-3.268,0.669,-99.451
-3,-3.269,-0.539,-94.63
0,-3.263,-2.136,-100.615
1,-3.247,-3.921,-45.912
2,-3.225,-5.3,-18.445
3,-3.197,-6.102,-5.187
2,-3.165,-6.606,45.901
2,-3.132,-6.516,41.128
1,-3.103,-5.665,46.824
0,-3.078,-4.533,35.271
0,-3.06,-3.27,-3.563
-1,-3.051,-1.819,-17.66
0,-3.047,-0.582,-81.162
0,-3.051,0.172,-92.873
2,-3.056,0.383,-144.418
3,-3.06,0.048,-141.003
6,-3.062,-0.764,-178.362
7,-3.057,-2.039,-139.226
10,-3.044,-3.388,-159.543
12,-3.027,-4.552,-143.447
13,-3.005,-5.776,-111.426
14,-2.976,-6.661,-95.864
13,-2.945,-6.87,-52.876
14,-2.911,-6.938,-75.748
14,-2.877,-6.755,-65.171
13,-2.847,-6.033,-55.98
13,-2.82,-5.159,-82.738
12,-2.798,-4.246,-80.353
13,-2.78,-3.41,-130.463
13,-2.767,-2.745,-136.567
14,-2.757,-2.188,-172.08
15,-2.749,-2.048,-187.76
16,-2.74,-2.327,-192.224
18,-2.729,-2.781,-214.22
20,-2.715,-3.501,-219.608
21,-2.697,-4.443,-195.759
22,-2.673,-5.367,-180.31
24,-2.613,-6.85,-147.61
25,-2.577,-7.364,-149.589
25,-2.54,-7.48,-130.546
24,-2.504,-7.37,-103.889
24,-2.467,-7.16,-111.275
24,-2.432,-6.642,-118.48
24,-2.401,-5.959,-130.581
23,-2.35,-4.561,-144.395
23,-2.329,-3.986,-155.732
23,-2.31,-3.69,-160.096
23,-2.293,-3.497,-162.026
24,-2.277,-3.337,-185.618
24,-2.261,-3.294,-174.895
24,-2.244,-3.394,-169.242
26,-2.21,-3.577,-194.087
26,-2.191,-3.818,-175.314
26,-2.171,-4.048,-165.496
27,-2.151,-4.066,-183.75
27,-2.131,-4.145,-168.884
27,-2.109,-4.255,-161.986
28,-2.089,-4.1,-184.763
28,-2.048,-4.013,-179.51
28,-2.029,-3.929,-169.261
27,-2.009,-3.86,-144.961
28,-1.989,-3.928,-170.757
28,-1.97,-3.821,-161.235
28,-1.95,-3.707,-160.655
27,-1.932,-3.626,-136.845
27,-1.897,-3.184,-142.295
28,-1.881,-3.032,-174.785
27,-1.868,-2.696,-149.877
27,-1.854,-2.493,-161.672
27,-1.841,-2.418,-161.4
28,-1.829,-2.272,-185.708
27,-1.817,-2.28,-151.942
28,-1.793,-2.419,-166.523
27,-1.779,-2.636,-135.853
28,-1.765,-2.776,-160.949
27,-1.751,-2.757,-127.526
28,-1.735,-2.865,-153.131
26,-1.72,-2.799,-98.391
27,-1.706,-2.472,-144.818
26,-1.682,-1.918,-132.825
25,-1.673,-1.527,-119.111
25,-1.665,-1.123,-137.555
25,-1.661,-0.792,-145.651
24,-1.657,-0.67,-125.826
25,-1.653,-0.581,-159.078
24,-1.65,-0.492,-129.805
24,-1.646,-0.633,-134.455
25,-1.643,-0.723,-154.085
24,-1.639,-0.72,-122.283
24,-1.633,-0.941,-124.335
24,-1.628,-1.035,-121.082
24,-1.622,-0.982,-121.618
23,-1.612,-1.028,-96.153
23,-1.606,-0.837,-109.071
22,-1.604,-0.546,-94.167
22,-1.601,-0.372,-107.418
22,-1.601,-0.074,-115.516
21,-1.601,0.174,-99.849
21,-1.602,0.326,-113.162
21,-1.604,0.524,-119.177
21,-1.606,0.463,-118.029
20,-1.607,0.268,-90.875
21,-1.608,0.218,-121.424
20,-1.598,-2.004,-29.234
19,-1.568,-5.691,87.713
17,-1.537,-5.213,116.971
14,-1.526,-1.07,58.735
10,-1.534,2.602,22.725
8,-1.557,5.306,-44.317
7,-1.637,8.65,-144.483
10,-1.681,8.292,-220.161
11,-1.723,7.244,-196.412
14,-1.755,5.422,-213.041
16,-1.775,2.746,-164.401
18,-1.782,0.042,-121.302
18,-1.773,-2.251,-41.077
18,-1.755,-3.853,4.783
17,-1.734,-4.723,54.321
16,-1.705,-4.849,76.793
13,-1.67,-5.81,167.392
9,-1.626,-7.597,286.526
5,-1.586,-5.291,287.309
-2,-1.583,1.517,229.051
-8,-1.664,11.88,-25.204
-9,-1.74,14.992,-118.1
-5,-1.825,16.251,-267.122
-2,-1.909,14.779,-276.402
4,-1.981,11.608,-314.715
9,-2.031,7.184,-266.113
13,-2.054,1.804,-173.246
16,-2.048,-3.404,-65.792
16,-2.017,-7.394,72.754
15,-1.969,-9.687,165.208
12,-1.914,-10.299,250.799
6,-1.861,-9.102,337.519
0,-1.82,-5.737,337.428
-6,-1.805,-0.789,290.558
-11,-1.814,4.273,213.336
-14,-1.849,8.822,108.57
-16,-1.911,12.749,10.57
-15,-1.986,15.134,-107.895
-13,-2.069,15.537,-170.826
-8,-2.15,14.246,-247.148
-4,-2.219,11.244,-226.207
0,-2.268,7.048,-178.936
4,-2.293,2.466,-116.555
6,-2.291,-2.169,-2.477
7,-2.268,-6.035,99.889
6,-2.228,-8.215,196.846
2,-2.181,-8.689,299.665
-1,-2.137,-7.595,311.138
-6,-2.103,-5.001,334.627
-12,-2.087,-1.248,328.546
-16,-2.094,3.194,245.664
-19,-2.126,7.493,157.284
-21,-2.176,10.841,76.763
-21,-2.243,13.07,-13.232
-19,-2.317,13.89,-94.326
-16,-2.389,12.96,-133.476
-13,-2.454,10.659,-125.677
-8,-2.503,7.497,-136.99
-5,-2.533,3.68,-64.401
-2,-2.541,-0.392,1.395
-1,-2.529,-3.773,97.744
-1,-2.503,-5.809,165.788
-4,-2.469,-6.722,264.119
-6,-2.432,-6.403,281.12
-11,-2.403,-4.501,330.954
-15,-2.387,-1.647,303.931
-19,-2.389,1.697,269.073
-22,-2.412,5.394,198.425
-24,-2.45,8.497,126.816
-24,-2.504,10.481,46.008
-23,-2.566,11.481,-15.016
-22,-2.628,11.304,-35.985
-18,-2.686,10.02,-94.263
-16,-2.737,7.91,-57.439
-12,-2.773,5.106,-62.03
-10,-2.793,2.112,4.116
-8,-2.797,-0.658,49.838
-8,-2.788,-2.913,129.415
-8,-2.771,-4.142,165.395
-10,-2.749,-4.335,219.803
-12,-2.729,-3.641,232.553
-17,-2.714,-0.035,216.981
-19,-2.722,2.307,171.43
-20,-2.744,4.397,116.548
-21,-2.773,5.73,89.102
-20,-2.808,6.525,29.891
-19,-2.847,6.765,2.431
-18,-2.88,6.041,1.698
-17,-2.91,5.05,8.653
-17,-2.94,4.234,33.547
-16,-2.959,3.039,39.081
-14,-2.975,1.911,29.943
-14,-2.987,0.786,75.459
-12,-2.986,-0.828,73.641
-13,-2.983,-1.776,139.835
-13,-2.975,-2.062,140.214
-14,-2.963,-2.306,171.568
-15,-2.957,-1.778,172.532
-16,-2.951,-0.766,160.464
-17,-2.952,0.311,145.392
-18,-2.963,1.592,123.089
-18,-2.976,2.521,87.083
-18,-2.995,3.059,69.269
-18,-3.016,3.224,60.889
-17,-3.033,2.697,49.102
-16,-3.048,2.003,51.097
-15,-3.07,3.386,-3.206
-14,-3.104,6.128,-95.913
-13,-3.14,5.371,-96.559
-10,-3.155,1.285,-49.612
-7,-3.151,-2.22,3.595
-5,-3.137,-4.312,43.838
-6,-3.109,-6.21,140.032
-6,-3.074,-7.323,167.749
-8,-3.041,-6.624,200.781
-10,-3.009,-5.382,201.241
-13,-2.988,-3.756,212.057
-15,-2.98,-1.152,162.861
-16,-2.982,1.28,102.667
-17,-2.999,3.054,66.095
-17,-3.023,4.429,16.02
-16,-3.051,5.055,-28.409
-14,-3.081,4.797,-63.398
-11,-3.106,3.594,-85.957
-9,-3.114,-0.273,-2.879
-7,-3.091,-5.755,120.004
-8,-3.055,-7.675,218.406
-9,-3.026,-5.755,186.926
-12,-2.998,-5.149,234.944
-14,-2.962,-6.36,292.43
-17,-2.937,-3.994,284.251
-20,-2.943,1.83,169.535
-22,-2.973,6.549,56.722
-22,-3.021,9.132,-38.774
-20,-3.078,10.282,-125.353
-17,-3.135,9.904,-176.062
-11,-3.187,7.853,-239.782
-7,-3.227,4.791,-202.71
-1,-3.245,0.965,-203.925
2,-3.241,-3.54,-97.335
6,-3.212,-7.875,-39.925
6,-3.164,-11.008,88.515
5,-3.103,-12.484,162.181
-1,-2.978,-10.831,242.136
-5,-2.932,-7.628,229.409
-9,-2.911,-3.499,178.317
-12,-2.911,0.619,100.973
-13,-2.932,4.365,-6.762
-12,-2.97,7.085,-117.67
-10,-3.016,7.955,-185.818
-6,-3.061,7.218,-247.008
0,-3.098,5.23,-300.745
3,-3.12,1.731,-226.054
9,-3.119,-2.784,-214.21
12,-3.095,-7.046,-110.453
13,-3.051,-10.411,-8.165
13,-2.991,-12.598,70.562
12,-2.925,-13.214,122.285
8,-2.86,-12.312,192.056
5,-2.803,-9.95,172.471
0,-2.763,-6.376,171.03
-2,-2.742,-2.555,74.189
-4,-2.743,1.168,2.349
-5,-2.764,4.495,-85.37
-4,-2.797,6.353,-172.532
-1,-2.837,6.565,-244.49
7,-2.901,2.898,-277.105
11,-2.91,-0.657,-238.862
15,-2.899,-4.382,-192.212
18,-2.868,-7.759,-128.379
18,-2.821,-10.453,-21.068
18,-2.764,-11.932,29.472
16,-2.702,-11.897,85.486
13,-2.646,-10.621,112.254
10,-2.598,-8.389,102.953
7,-2.567,-5.285,67.465
5,-2.552,-1.812,-3.573
3,-2.555,1.267,-58.769
3,-2.572,3.575,-141.284
4,-2.599,4.887,-203.929
7,-2.63,4.895,-268.668
10,-2.657,3.634,-281.271
15,-2.675,1.48,-313.433
18,-2.678,-1.289,-263.531
21,-2.665,-4.365,-220.068
24,-2.635,-7.214,-179.52
24,-2.593,-9.387,-86.964
24,-2.541,-10.644,-43.48
24,-2.486,-10.824,-28.056
21,-2.433,-10.153,31.858
20,-2.384,-8.843,2.331
17,-2.348,-6.855,14.948
16,-2.319,-4.829,-37.382
15,-2.3,-3.008,-68.557
15,-2.304,0.744,-177.811
14,-2.33,5.308,-281.649
17,-2.364,5.758,-376.802
21,-2.384,2.277,-351.841
25,-2.382,-1.951,-293.699
28,-2.365,-5.317,-232.893
30,-2.331,-7.969,-174.256
31,-2.281,-10.396,-104.896
30,-2.224,-11.632,-29.812
28,-2.163,-11.656,18.734
25,-2.103,-10.93,60.713
23,-2.052,-9.054,38.917
19,-2.012,-6.441,49.348
16,-1.986,-3.623,11.329
14,-1.978,-0.58,-49.854
13,-1.984,2.007,-115.17
13,-2.002,3.714,-172.873
13,-2.028,4.653,-203.055
16,-2.053,4.467,-270.673
18,-2.076,3.225,-260.606
20,-2.089,1.316,-239.909
23,-2.089,-1.085,-225.938
25,-2.077,-3.464,-178.96
25,-2.053,-5.525,-101.851
26,-2.019,-6.93,-80.563
24,-1.982,-7.355,-8.417
23,-1.943,-7.123,-2.347
21,-1.911,-6.179,14.757
21,-1.883,-4.568,-40.566
18,-1.854,-4.924,41.928
16,-1.815,-6.947,121.286
14,-1.781,-5.222,109.064
9,-1.777,0.289,58.271
7,-1.796,5.075,-72.297
6,-1.832,7.753,-145.891
7,-1.881,9.205,-225.533
9,-1.934,9.473,-279.232
13,-1.983,8.144,-325.913
17,-2.022,5.55,-319.203
21,-2.043,2.013,-283.923
24,-2.045,-1.852,-213.558
26,-2.026,-5.346,-135.601
26,-1.989,-8.195,-35.112
25,-1.943,-9.885,40.916
23,-1.891,-10.109,92.947
20,-1.843,-9.122,125.621
15,-1.805,-6.875,159.087
12,-1.783,-3.466,95.573
7,-1.779,0.231,83.85
5,-1.792,3.635,-8.816
3,-1.823,6.668,-68.39
4,-1.866,8.738,-172.138
5,-1.916,9.275,-209.943
8,-1.966,8.523,-258.418
11,-2.008,6.846,-263.057
15,-2.038,4.206,-262.209
18,-2.051,0.642,-202.043
20,-2.044,-2.975,-123.006
21,-2.02,-5.629,-52.755
21,-1.985,-7.373,9.132
18,-1.942,-8.338,110.402
17,-1.898,-7.785,100.038
12,-1.863,-5.751,156.185
9,-1.839,-3.164,115.091
4,-1.831,-0.009,118.487
2,-1.841,3.405,26.27
0,-1.865,5.93,-18.514
0,-1.903,7.729,-91.57
0,-1.95,9.026,-135.258
2,-1.998,8.978,-188.533
5,-2.044,7.615,-211.026
8,-2.081,5.528,-203.652
11,-2.103,2.797,-176.338
13,-2.111,-0.277,-114.664
14,-2.101,-3.143,-41.432
15,-2.077,-5.233,4.904
13,-2.049,-6.383,94.779
12,-2.011,-6.738,116.132
9,-1.977,-5.819,156.971
5,-1.95,-4.06,178.671
2,-1.93,-1.996,159.418
-2,-1.932,1.356,133.353
-4,-1.95,4.995,42.535
-5,-1.982,7.315,-20.81
-5,-2.031,9.003,-84.032
-3,-2.083,9.746,-159.019
-1,-2.133,8.642,-166.757
3,-2.175,6.288,-184.655
5,-2.201,3.285,-119.375
8,-2.209,0.081,-85.662
9,-2.201,-2.832,-2.647
8,-2.178,-5.178,95.321
8,-2.146,-6.259,121.401
5,-2.113,-5.957,187.273
1,-2.081,-4.909,228.776
-2,-2.061,-2.585,202.813
-6,-2.06,0.954,172.319
-9,-2.074,4.151,116.587
-11,-2.107,6.938,54.394
-10,-2.152,9.23,-55.706
-10,-2.204,9.81,-72.231
-7,-2.257,9.028,-129.348
-5,-2.304,7.598,-118.949
1,-2.359,2.029,-63.333
3,-2.36,-1.327,-1.726
3,-2.345,-3.991,89.811
2,-2.32,-5.493,157.082
1,-2.287,-6.059,192.137
-2,-2.253,-5.426,240.502
-6,-2.228,-3.375,254.255
-9,-2.217,-0.503,211.954
-13,-2.225,2.517,193.431
-15,-2.248,5.273,125.246
-16,-2.285,7.663,59.282
-15,-2.332,9.139,-20.58
-15,-2.383,9.193,-22.917
-13,-2.431,8.44,-57.299
-10,-2.474,7.126,-80.571
-8,-2.507,4.806,-43.639
-6,-2.525,2.022,-0.346
-4,-2.528,-0.468,38.039
-4,-2.519,-2.771,118.822
-5,-2.499,-4.407,188.746
-7,-2.475,-4.444,230.348
-10,-2.456,-3.371,255.379
-13,-2.443,-1.894,259.532
-16,-2.44,0.364,240.848
-18,-2.452,3.034,186.134
-20,-2.475,5.08,154.528
-21,-2.508,6.538,114.1
-21,-2.547,7.671,67.523
-21,-2.59,8.002,50.479
-19,-2.632,7.381,13.864
-18,-2.671,6.379,28.33
-16,-2.703,5.167,18.268
-15,-2.727,3.511,52.821
-14,-2.741,1.626,86.599
-13,-2.746,0.053,113.958
-13,-2.745,-1.019,151.728
-15,-2.738,-1.664,215.247
-15,-2.729,-1.598,197.486
-18,-2.725,-0.782,244.224
-19,-2.724,0.362,209.887
-21,-2.733,1.874,204.299
-23,-2.75,3.47,185.927
-24,-2.771,4.531,158.308
-24,-2.8,5.329,122.716
-23,-2.832,5.894,79.135
-23,-2.865,5.874,82.264
-22,-2.898,5.491,63.751
-22,-2.927,4.825,84.778
-20,-2.951,3.928,58.963
-20,-2.973,2.975,98.1
-18,-2.986,1.883,79.61
-19,-2.995,0.91,144.066
-18,-3.001,0.288,128.296
-19,-3.002,-0.184,172.082
-19,-3.002,-0.384,168.607
-20,-3.003,-0.197,186.163
-20,-3.005,0.205,166.363
-22,-3.01,0.719,196.806
-22,-3.018,1.257,163.412
-23,-3.029,1.744,171.053
-24,-3.041,2.041,174.553
-23,-3.053,2.259,135.08
-24,-3.07,2.612,154.109
-24,-3.086,2.786,137.595
-24,-3.103,2.739,135.707
-24,-3.12,2.657,134.741
-23,-3.134,2.376,117.146
-23,-3.148,2.133,129.935
-23,-3.162,2.035,130.047
-23,-3.174,1.861,132.48
-23,-3.186,1.677,135.121
-22,-3.196,1.411,117.919
-23,-3.205,1.126,155.285
-22,-3.214,1.05,124.353
-22,-3.222,0.958,134.356
-22,-3.229,0.71,139.77
-23,-3.235,0.526,166.125
-22,-3.24,0.464,135.619
-23,-3.245,0.404,167.837
-23,-3.25,0.415,157.884
-23,-3.256,0.68,149.93
-23,-3.264,1.003,140.05
-23,-3.272,1.109,135.865
-23,-3.281,1.219,131.358
-23,-3.291,1.41,124.608
-23,-3.301,1.458,121.552
-23,-3.312,1.442,120.0
-22,-3.322,1.417,96.316
-22,-3.333,1.259,107.603
-21,-3.342,0.907,92.904
-21,-3.348,0.416,113.875
-20,-3.351,-0.016,102.377
-20,-3.353,-0.309,118.861
-21,-3.353,-0.523,147.173
-20,-3.353,-0.506,115.622
-20,-3.354,-0.292,118.83
-20,-3.355,-0.177,115.743
-20,-3.358,0.027,109.986
-19,-3.363,0.38,77.395
-19,-3.368,0.445,83.821
-19,-3.374,0.365,84.992
