encoder_value,roll_value,gyro_value,pid,predicted_pid_to_send
1989,-0.439,1.973,-20.02,0.0
1990,-0.453,2.53,-59.88,0.0
1991,-0.47,3.034,-45.293,0.0
1992,-0.484,2.859,-74.684,0.0
1993,-0.498,2.647,-40.492,0.0
1994,-0.516,2.816,-79.811,0.0
1995,-0.529,2.56,-66.674,0.0
1996,-0.541,2.123,-79.848,0.0
1997,-0.555,2.266,-55.073,0.0
1998,-0.568,2.244,-88.308,0.0
1999,-0.578,1.868,-71.389,0.0
2000,-0.591,1.938,-53.236,0.0
2001,-0.602,1.996,-88.502,0.0
2002,-0.611,1.676,-72.824,0.0
2003,-0.622,1.67,-97.223,0.0
2004,-0.633,1.768,-70.588,0.0
2005,-0.641,1.491,-96.178,0.0
2006,-0.65,1.385,-63.699,0.0
2007,-0.66,1.501,-100.141,0.0
2008,-0.667,1.337,-88.247,0.0
2009,-0.674,1.223,-86.632,0.0
2010,-0.684,1.366,-92.257,0.0
2011,-0.691,1.304,-92.082,0.0
2012,-0.698,1.179,-90.107,0.0
2013,-0.707,1.302,-95.125,0.0
2014,-0.715,1.3,-96.62,0.0
2015,-0.722,1.162,-94.223,0.0
2016,-0.733,1.098,-139.649,0.0
2017,-0.741,0.633,-111.025,0.0
2018,-0.742,-0.401,-128.821,0.0
2019,-0.742,-1.496,-104.32,0.0
2020,-0.734,-2.672,-85.238,0.0
2021,-0.716,-4.245,-53.495,0.0
2022,-0.693,-5.629,-48.219,0.0
2023,-0.665,-6.483,-2.263,0.0
2024,-0.63,-7.409,6.691,0.0
2025,-0.592,-8.22,44.647,0.0
2026,-0.553,-8.543,38.372,0.0
2027,-0.509,-8.803,63.024,0.0
2028,-0.463,-8.734,92.639,0.0
2029,-0.423,-7.956,115.936,0.0
2030,-0.383,-7.05,104.321,0.0
2031,-0.348,-5.816,114.545,0.0
2032,-0.326,-3.709,67.694,0.0
2033,-0.314,-1.614,50.634,0.0
2034,-0.308,0.01,-9.223,0.0
2035,-0.315,1.83,-13.815,0.0
2036,-0.331,3.468,-78.357,0.0
2037,-0.35,4.27,-80.841,0.0
2038,-0.374,4.887,-133.306,0.0
2039,-0.403,5.562,-125.534,0.0
2040,-0.43,5.619,-141.388,0.0
2041,-0.458,5.47,-165.281,0.0
2042,-0.489,5.798,-148.72,0.0
2043,-0.519,5.997,-168.97,0.0
2044,-0.549,5.896,-149.665,0.0
2045,-0.581,6.086,-192.511,0.0
2046,-0.614,6.248,-194.267,0.0
2047,-0.644,6.117,-196.831,0.0
2048,-0.677,6.223,-183.639,0.0
2049,-0.711,6.434,-227.317,0.0
2050,-0.743,6.355,-222.626,0.0
2051,-0.777,6.39,-207.705,0.0
2052,-0.812,6.63,-252.392,0.0
2053,-0.845,6.64,-227.94,0.0
2054,-0.88,6.622,-265.603,0.0
2055,-0.916,6.838,-247.058,0.0
2056,-0.952,6.964,-288.881,0.0
2057,-0.987,7.024,-266.137,0.0
2058,-1.025,7.298,-312.317,0.0
2059,-1.064,7.558,-295.512,0.0
2060,-1.103,7.687,-338.013,0.0
2061,-1.144,7.983,-322.601,0.0
2062,-1.188,8.402,-351.191,0.0
2063,-1.232,8.707,-390.441,0.0
2064,-1.278,9.06,-377.538,0.0
2065,-1.327,9.561,-431.876,0.0
2066,-1.377,10.024,-422.71,0.0
2067,-1.43,10.497,-454.659,0.0
2068,-1.487,11.133,-505.136,0.0
2069,-1.546,11.831,-504.016,0.0
2070,-1.609,12.548,-544.418,0.0
2071,-1.676,13.381,-602.284,0.0
2072,-1.748,14.273,-608.679,0.0
2073,-1.823,15.169,-678.799,0.0
2074,-1.904,16.188,-690.374,0.0
2075,-1.991,17.353,-747.367,0.0
2076,-2.083,18.587,-798.355,0.0
2077,-2.182,19.928,-800.0,0.0
2078,-2.287,21.418,-800.0,0.0
2079,-2.401,23.007,-800.0,0.0
2080,-2.532,23.413,-800.0,0.0
2081,-2.653,21.734,-800.0,0.0
2082,-2.759,19.24,-800.0,0.0
2083,-2.864,16.698,-800.0,0.0
2084,-2.947,13.149,-800.0,0.0
2085,-2.998,7.877,-800.0,0.0
2086,-3.029,3.135,-800.0,0.0
2087,-3.045,-0.016,-800.0,0.0
2088,-3.039,-3.631,-800.0,0.0
2089,-3.015,-7.076,-800.0,0.0
2090,-2.983,-9.339,-800.0,0.0
2091,-2.934,-11.917,-800.0,0.0
2092,-2.868,-14.787,-800.0,0.0
2093,-2.795,-16.735,-800.0,0.0
2094,-2.713,-18.202,-800.0,0.0
2095,-2.62,-19.88,-800.0,0.0
2096,-2.522,-21.255,-800.0,0.0
2097,-2.419,-22.234,-800.0,0.0
2098,-2.306,-23.456,-800.0,0.0
2099,-2.188,-24.438,-800.0,0.0
2100,-2.07,-24.664,-800.0,0.0
2101,-1.95,-24.974,-800.0,0.0
2102,-1.824,-25.552,-800.0,0.0
2103,-1.698,-25.723,-800.0,0.0
2104,-1.572,-25.782,-800.0,0.0
2105,-1.443,-26.18,-800.0,0.0
2106,-1.312,-26.405,-800.0,0.0
2107,-1.184,-26.289,-800.0,0.0
2108,-1.053,-26.421,-800.0,0.0
2109,-0.92,-26.727,-800.0,0.0
2110,-0.788,-26.672,-800.0,0.0
2111,-0.657,-26.572,-800.0,0.0
2112,-0.522,-26.967,-800.0,0.0
2113,-0.385,-27.37,-800.0,0.0
2114,-0.251,-27.316,-800.0,0.0
2115,-0.115,-27.47,-800.0,0.0
2116,0.027,-28.167,-762.634,0.0
2117,0.169,-28.543,-747.907,0.0
2118,0.309,-28.442,-737.493,0.0
2119,0.453,-28.992,-686.455,0.0
2120,0.605,-29.998,-653.173,0.0
2121,0.755,-30.193,-632.929,0.0
2122,0.904,-30.345,-591.461,0.0
2123,1.064,-31.532,-529.343,0.0
2124,1.228,-32.299,-522.534,0.0
2125,1.386,-32.126,-456.608,0.0
2126,1.552,-32.922,-457.643,0.0
2127,1.729,-34.381,-344.548,0.0
2128,1.9,-34.479,-340.564,0.0
2129,2.07,-34.379,-324.135,0.0
2130,2.255,-35.805,-219.371,0.0
2131,2.442,-36.826,-210.282,0.0
2132,2.626,-36.154,-129.751,0.0
2133,2.816,-35.854,-51.77,0.0
2134,3.006,-35.772,23.351,0.0
2135,3.184,-33.898,25.931,0.0
2136,3.352,-31.727,27.696,0.0
2137,3.525,-29.807,104.585,0.0
2138,3.673,-26.116,102.887,0.0
2139,3.797,-21.56,118.334,0.0
2140,3.911,-17.735,110.893,0.0
2141,3.999,-13.077,107.767,0.0
2142,4.052,-6.886,25.534,0.0
2143,4.082,-1.573,-6.287,0.0
2144,4.091,2.944,-52.764,0.0
2145,4.063,8.362,-121.343,0.0
2146,4.013,12.87,-215.106,0.0
2147,3.953,15.35,-216.6,0.0
2148,3.876,17.72,-250.157,0.0
2149,3.784,20.129,-278.568,0.0
2150,3.689,21.26,-273.648,0.0
2151,3.587,22.115,-285.323,0.0
2152,3.475,23.437,-302.348,0.0
2153,3.361,23.945,-298.118,0.0
2154,3.247,23.829,-277.479,0.0
2155,3.127,24.012,-288.221,0.0
2156,3.01,23.701,-253.8,0.0
2157,2.9,22.618,-229.166,0.0
2158,2.791,21.678,-199.055,0.0
2159,2.686,20.702,-167.084,0.0
2160,2.59,19.133,-140.005,0.0
2161,2.501,17.57,-103.012,0.0
2162,2.416,16.316,-50.68,0.0
2163,2.337,14.357,-32.357,0.0
2164,2.275,11.427,10.243,0.0
2165,2.226,8.33,46.514,0.0
2166,2.18,6.956,91.573,0.0
2167,2.142,6.691,68.559,0.0
2168,2.122,3.446,181.879,0.0
2169,2.128,-1.723,378.315,0.0
2170,2.155,-5.632,505.495,0.0
2171,2.198,-7.644,594.177,0.0
2172,2.238,-7.492,647.596,0.0
2173,2.273,-6.72,674.711,0.0
2174,2.32,-6.007,728.286,0.0
2175,2.352,-3.91,800.0,0.0
2176,2.363,-0.505,798.485,0.0
2177,2.369,2.613,798.318,0.0
2178,2.355,5.961,788.283,0.0
2179,2.313,10.405,721.201,0.0
2180,2.258,13.625,715.513,0.0
2181,2.195,15.582,710.107,0.0
2182,2.11,18.528,660.807,0.0
2183,2.012,21.165,626.095,0.0
2184,1.909,22.639,621.298,0.0
2185,1.791,24.374,606.528,0.0
2186,1.663,25.838,552.11,0.0
2187,1.537,25.885,576.064,0.0
2188,1.411,25.538,556.438,0.0
2189,1.281,25.473,569.079,0.0
2190,1.156,24.816,544.516,0.0
2191,1.035,23.726,595.046,0.0
2192,0.916,22.795,578.917,0.0
2193,0.806,21.435,616.212,0.0
2194,0.707,19.745,655.517,0.0
2195,0.609,18.699,655.751,0.0
2196,0.516,18.041,700.295,0.0
2197,0.43,17.083,713.987,0.0
2198,0.346,16.305,754.787,0.0
2199,0.265,16.129,726.284,0.0
2200,0.186,16.136,778.559,0.0
2201,0.104,16.414,773.884,0.0
2202,0.019,17.011,746.597,0.0
2203,-0.065,17.438,755.331,0.0
2204,-0.153,18.138,747.285,0.0
2205,-0.25,19.361,723.55,0.0
2206,-0.35,20.253,685.518,0.0
2207,-0.452,20.763,666.361,0.0
2208,-0.56,21.677,657.568,0.0
2209,-0.675,22.701,590.644,0.0
2210,-0.79,23.034,582.314,0.0
2211,-0.906,23.173,547.756,0.0
2212,-1.027,23.737,509.748,0.0
2213,-1.15,24.161,474.965,0.0
2214,-1.272,23.981,433.941,0.0
2215,-1.394,23.715,404.2,0.0
2216,-1.516,23.677,368.395,0.0
2217,-1.638,23.401,339.019,0.0
2218,-1.757,22.853,317.304,0.0
2219,-1.873,22.359,272.225,0.0
2220,-1.987,21.931,234.833,0.0
2221,-2.099,21.657,216.048,0.0
2222,-2.213,21.505,162.426,0.0
2223,-2.324,21.178,145.186,0.0
2224,-2.433,20.655,57.454,0.0
2225,-2.54,20.153,41.034,0.0
2226,-2.646,19.616,8.021,0.0
2227,-2.749,18.648,-80.499,0.0
2228,-2.855,19.189,-160.423,0.0
2229,-2.97,20.969,-306.372,0.0
2230,-3.076,19.035,-320.643,0.0
2231,-3.157,14.058,-280.714,0.0
2232,-3.217,10.023,-230.352,0.0
2233,-3.265,7.498,-226.544,0.0
2234,-3.303,5.828,-243.659,0.0
2235,-3.334,4.492,-268.037,0.0
2236,-3.359,3.411,-275.511,0.0
2237,-3.378,2.615,-298.487,0.0
2238,-3.394,2.146,-329.398,0.0
2239,-3.409,2.076,-348.299,0.0
2240,-3.424,2.287,-406.306,0.0
2241,-3.442,2.696,-438.473,0.0
2242,-3.462,3.376,-509.747,0.0
2243,-3.486,4.245,-533.024,0.0
2244,-3.514,5.221,-600.288,0.0
2245,-3.547,6.394,-664.837,0.0
2246,-3.587,7.805,-714.453,0.0
2247,-3.634,9.42,-800.0,0.0
2248,-3.689,11.267,-800.0,0.0
2249,-3.755,13.384,-800.0,0.0
2250,-3.843,14.408,-800.0,0.0
2251,-3.921,13.278,-800.0,0.0
2252,-3.987,11.46,-800.0,0.0
2253,-4.055,9.687,-800.0,0.0
2254,-4.103,6.707,-800.0,0.0
2255,-4.124,2.266,-800.0,0.0
2256,-4.133,-1.01,-800.0,0.0
2257,-4.134,-2.524,-800.0,0.0
2258,-4.119,-4.77,-800.0,0.0
2259,-4.092,-6.901,-800.0,0.0
2260,-4.066,-7.531,-800.0,0.0
2261,-4.032,-8.374,-800.0,0.0
2262,-3.989,-9.632,-800.0,0.0
2263,-3.949,-10.032,-800.0,0.0
2264,-3.904,-10.292,-800.0,0.0
2265,-3.852,-11.009,-800.0,0.0
2266,-3.802,-10.955,-800.0,0.0
2267,-3.76,-10.176,-800.0,0.0
2268,-3.714,-9.911,-800.0,0.0
2269,-3.669,-9.55,-800.0,0.0
2270,-3.631,-8.409,-800.0,0.0
2271,-3.595,-7.31,-800.0,0.0
2272,-3.564,-6.207,-800.0,0.0
2273,-3.542,-4.562,-800.0,0.0
2274,-3.528,-2.945,-800.0,0.0
2275,-3.518,-1.528,-800.0,0.0
2276,-3.519,0.315,-800.0,0.0
2277,-3.53,2.418,-800.0,0.0
2278,-3.548,4.329,-800.0,0.0
2279,-3.578,6.344,-800.0,0.0
2280,-3.62,8.61,-800.0,0.0
2281,-3.67,10.907,-800.0,0.0
2282,-3.735,13.471,-800.0,0.0
2283,-3.814,16.258,-800.0,0.0
2284,-3.903,18.755,-800.0,0.0
2285,-4.006,21.471,-800.0,0.0
2286,-4.128,24.9,-800.0,0.0
2287,-4.264,28.125,-800.0,0.0
2288,-4.411,31.089,-800.0,0.0
2289,-4.581,35.01,-800.0,0.0
2290,-4.774,39.47,-800.0,0.0
2291,-4.986,43.32,-800.0,0.0
2292,-5.214,47.52,-800.0,0.0
2293,-5.473,53.089,-800.0,0.0
2294,-5.76,58.757,-800.0,0.0
2295,-6.065,63.934,-800.0,0.0
2296,-6.403,70.339,-800.0,0.0
2297,-6.783,78.204,-800.0,0.0
2298,-7.196,85.788,-800.0,0.0
2299,-7.632,91.564,-800.0,0.0
2300,-8.103,97.632,-800.0,0.0
2301,-8.624,107.873,-800.0,0.0
2302,-9.2,120.737,-800.0,0.0
2303,-9.843,134.285,-800.0,0.0
2304,-10.592,147.989,-800.0,0.0
2305,-11.371,157.89,-800.0,0.0
2306,-12.19,163.986,-800.0,0.0
2307,-13.057,170.398,-800.0,0.0
2308,-13.951,174.853,-800.0,0.0
2309,-14.85,174.648,-800.0,0.0
2310,-15.754,171.939,-800.0,0.0
2311,-16.636,166.451,-800.0,0.0
2312,-17.461,159.951,-800.0,0.0
2313,-18.28,157.92,-800.0,0.0
2314,-19.109,159.625,-800.0,0.0
2315,-19.947,160.006,-800.0,0.0
2316,-20.787,155.862,-800.0,0.0
2317,-21.588,144.241,-800.0,0.0
2318,-22.288,122.753,-800.0,0.0
2319,-22.832,89.87,-800.0,0.0
2320,-23.158,45.652,-800.0,0.0
2321,-23.235,-3.62,-800.0,0.0
2322,-23.074,-46.304,-800.0,0.0
2323,-22.785,-70.982,-800.0,0.0
2324,-22.446,-79.279,-800.0,0.0
2325,-22.068,-83.419,-800.0,0.0
2326,-21.668,-86.006,-800.0,0.0
2327,-21.271,-84.208,-800.0,0.0
2328,-20.889,-79.817,-800.0,0.0
2329,-20.531,-74.401,-800.0,0.0
2330,-20.205,-67.988,-800.0,0.0
2331,-19.907,-61.51,-800.0,0.0
2332,-19.635,-55.269,-800.0,0.0
2333,-19.4,-48.609,-800.0,0.0
2334,-19.195,-42.185,-800.0,0.0
2335,-19.019,-36.221,-800.0,0.0
2336,-18.881,-29.968,-800.0,0.0
2337,-18.774,-24.685,-800.0,0.0
2338,-18.683,-21.901,-800.0,0.0
2339,-18.605,-20.802,-800.0,0.0
2340,-18.532,-21.297,-800.0,0.0
2341,-18.443,-24.813,-800.0,0.0
2342,-18.327,-30.513,-800.0,0.0
2343,-18.187,-36.248,-800.0,0.0
2344,-18.014,-42.319,-800.0,0.0
2345,-17.802,-49.063,-800.0,0.0
2346,-17.564,-54.492,-800.0,0.0
2347,-17.306,-58.203,-800.0,0.0
2348,-17.024,-61.762,-800.0,0.0
2349,-16.728,-64.861,-800.0,0.0
2350,-16.425,-67.016,-800.0,0.0
2351,-16.105,-69.935,-800.0,0.0
2352,-15.763,-73.954,-800.0,0.0
2353,-15.407,-77.491,-800.0,0.0
2354,-15.035,-80.985,-800.0,0.0
2355,-14.633,-85.169,-800.0,0.0
2356,-14.215,-88.306,-800.0,0.0
2357,-13.789,-89.824,-800.0,0.0
2358,-13.349,-91.161,-800.0,0.0
2359,-12.901,-91.78,-800.0,0.0
2360,-12.461,-90.439,-800.0,0.0
2361,-12.029,-88.493,-800.0,0.0
2362,-11.597,-86.947,-800.0,0.0
2363,-11.177,-84.37,-800.0,0.0
2364,-10.777,-80.593,-800.0,0.0
2365,-10.389,-77.192,-800.0,0.0
2366,-10.013,-73.821,-800.0,0.0
2367,-9.664,-69.029,-800.0,0.0
2368,-9.341,-63.813,-800.0,0.0
2369,-9.033,-59.506,-800.0,0.0
2370,-8.75,-54.811,-800.0,0.0
2371,-8.5,-49.267,-800.0,0.0
2372,-8.271,-44.721,-800.0,0.0
2373,-8.056,-41.279,-800.0,0.0
2374,-7.867,-37.321,-800.0,0.0
2375,-7.699,-33.524,-800.0,0.0
2376,-7.538,-31.313,-800.0,0.0
2377,-7.387,-29.375,-800.0,0.0
2378,-7.255,-26.593,-800.0,0.0
2379,-7.132,-24.393,-800.0,0.0
2380,-7.013,-23.089,-800.0,0.0
2381,-6.906,-21.01,-800.0,0.0
2382,-6.815,-18.34,-800.0,0.0
2383,-6.729,-16.549,-800.0,0.0
2384,-6.652,-14.865,-800.0,0.0
2385,-6.59,-12.111,-800.0,0.0
2386,-6.542,-9.543,-800.0,0.0
2387,-6.498,-7.996,-800.0,0.0
2388,-6.468,-6.084,-800.0,0.0
2389,-6.451,-3.284,-800.0,0.0
2390,-6.441,-1.263,-800.0,0.0
2391,-6.437,-0.131,-800.0,0.0
2392,-6.446,1.925,-800.0,0.0
2393,-6.467,4.457,-800.0,0.0
2394,-6.49,5.911,-800.0,0.0
2395,-6.523,7.068,-800.0,0.0
2396,-6.57,9.224,-800.0,0.0
2397,-6.629,11.441,-800.0,0.0
2398,-6.692,12.768,-800.0,0.0
2399,-6.763,13.868,-800.0,0.0
2400,-6.842,15.065,-800.0,0.0
2401,-6.924,15.844,-800.0,0.0
2402,-7.009,16.285,-800.0,0.0
2403,-7.096,16.755,-800.0,0.0
2404,-7.186,17.185,-800.0,0.0
2405,-7.275,17.476,-800.0,0.0
2406,-7.367,17.839,-800.0,0.0
2407,-7.461,18.416,-800.0,0.0
2408,-7.561,19.156,-800.0,0.0
2409,-7.666,20.104,-800.0,0.0
2410,-7.775,20.915,-800.0,0.0
2411,-7.885,21.256,-800.0,0.0
2412,-7.998,21.305,-800.0,0.0
2413,-8.111,21.21,-800.0,0.0
2414,-8.221,20.789,-800.0,0.0
2415,-8.328,20.117,-800.0,0.0
2416,-8.434,19.553,-800.0,0.0
2417,-8.539,19.066,-800.0,0.0
2418,-8.64,18.264,-800.0,0.0
2419,-8.736,17.054,-800.0,0.0
2420,-8.827,15.567,-800.0,0.0
2421,-8.91,13.674,-800.0,0.0
2422,-8.982,11.216,-800.0,0.0
2423,-9.038,8.302,-800.0,0.0
2424,-9.079,5.202,-800.0,0.0
2425,-9.105,2.221,-800.0,0.0
2426,-9.118,-0.458,-800.0,0.0
2427,-9.116,-2.874,-800.0,0.0
2428,-9.102,-4.926,-800.0,0.0
2429,-9.08,-6.371,-800.0,0.0
2430,-9.054,-7.26,-800.0,0.0
2431,-9.023,-7.892,-800.0,0.0
2432,-8.989,-8.522,-800.0,0.0
2433,-8.953,-9.341,-800.0,0.0
2434,-8.912,-10.509,-800.0,0.0
2435,-8.865,-12.207,-800.0,0.0
2436,-8.805,-14.51,-800.0,0.0
2437,-8.732,-17.088,-800.0,0.0
2438,-8.646,-19.493,-800.0,0.0
2439,-8.55,-21.533,-800.0,0.0
2440,-8.443,-23.195,-800.0,0.0
2441,-8.327,-24.514,-800.0,0.0
2442,-8.205,-25.232,-800.0,0.0
2443,-8.083,-25.034,-800.0,0.0
2444,-7.964,-24.051,-800.0,0.0
2445,-7.851,-22.562,-800.0,0.0
2446,-7.745,-20.789,-800.0,0.0
2447,-7.65,-18.893,-800.0,0.0
2448,-7.563,-16.919,-800.0,0.0
2449,-7.488,-14.912,-800.0,0.0
2450,-7.423,-13.14,-800.0,0.0
2451,-7.363,-11.851,-800.0,0.0
2452,-7.308,-10.761,-800.0,0.0
2453,-7.26,-9.458,-800.0,0.0
2454,-7.221,-7.908,-800.0,0.0
2455,-7.19,-6.401,-800.0,0.0
2456,-7.162,-5.144,-800.0,0.0
2457,-7.141,-3.895,-800.0,0.0
2458,-7.129,-2.344,-800.0,0.0
2459,-7.129,-0.476,-800.0,0.0
2460,-7.137,1.305,-800.0,0.0
2461,-7.15,2.56,-800.0,0.0
2462,-7.166,3.55,-800.0,0.0
2463,-7.189,4.78,-800.0,0.0
2464,-7.22,6.253,-800.0,0.0
2465,-7.26,7.484,-800.0,0.0
2466,-7.302,8.035,-800.0,0.0
2467,-7.345,8.168,-800.0,0.0
2468,-7.39,8.342,-800.0,0.0
2469,-7.437,8.395,-800.0,0.0
2470,-7.484,7.948,-800.0,0.0
2471,-7.525,6.88,-800.0,0.0
2472,-7.559,5.515,-800.0,0.0
2473,-7.586,4.442,-800.0,0.0
2474,-7.61,3.939,-800.0,0.0
2475,-7.634,3.951,-800.0,0.0
2476,-7.658,4.16,-800.0,0.0
2477,-7.681,4.314,-800.0,0.0
2478,-7.706,4.708,-800.0,0.0
2479,-7.735,5.608,-800.0,0.0
2480,-7.77,6.709,-800.0,0.0
2481,-7.811,7.688,-800.0,0.0
2482,-7.855,8.447,-800.0,0.0
2483,-7.902,9.053,-800.0,0.0
2484,-7.95,9.882,-800.0,0.0
2485,-8.006,11.257,-800.0,0.0
2486,-8.07,13.067,-800.0,0.0
2487,-8.143,15.077,-800.0,0.0
2488,-8.226,17.318,-800.0,0.0
2489,-8.321,20.006,-800.0,0.0
2490,-8.431,23.277,-800.0,0.0
2491,-8.559,27.149,-800.0,0.0
2492,-8.708,31.497,-800.0,0.0
2493,-8.88,36.045,-800.0,0.0
2494,-9.074,40.684,-800.0,0.0
2495,-9.291,45.649,-800.0,0.0
2496,-9.535,51.185,-800.0,0.0
2497,-9.809,57.187,-800.0,0.0
2498,-10.114,63.406,-800.0,0.0
2499,-10.452,69.724,-800.0,0.0
2500,-10.822,75.938,-800.0,0.0
2501,-11.223,81.862,-800.0,0.0
2502,-11.654,87.503,-800.0,0.0
2503,-12.116,92.714,-800.0,0.0
2504,-12.605,96.994,-800.0,0.0
2505,-13.111,99.896,-800.0,0.0
2506,-13.629,101.5,-800.0,0.0
2507,-14.154,102.069,-800.0,0.0
2508,-14.675,101.763,-800.0,0.0
2509,-15.197,100.843,-800.0,0.0
2510,-15.715,99.471,-800.0,0.0
2511,-16.226,97.52,-800.0,0.0
2512,-16.726,94.964,-800.0,0.0
2513,-17.211,92.129,-800.0,0.0
2514,-17.683,89.441,-800.0,0.0
2515,-18.143,87.156,-800.0,0.0
2516,-18.594,85.307,-800.0,0.0
2517,-19.038,83.74,-800.0,0.0
2518,-19.475,82.159,-800.0,0.0
2519,-19.904,80.357,-800.0,0.0
2520,-20.323,78.36,-800.0,0.0
2521,-20.733,76.31,-800.0,0.0
2522,-21.133,74.322,-800.0,0.0
2523,-21.524,72.321,-800.0,0.0
2524,-21.906,70.104,-800.0,0.0
2525,-22.275,67.567,-800.0,0.0
2526,-22.632,64.731,-800.0,0.0
2527,-22.975,61.59,-800.0,0.0
2528,-23.303,57.902,-800.0,0.0
2529,-23.61,53.274,-800.0,0.0
2530,-23.89,47.379,-800.0,0.0
2531,-24.134,40.066,-800.0,0.0
2532,-24.338,31.517,-800.0,0.0
2533,-24.495,22.175,-800.0,0.0
2534,-24.603,12.671,-800.0,0.0
2535,-24.663,3.951,-800.0,0.0
2536,-24.685,-3.005,-800.0,0.0
2537,-24.679,-7.672,-800.0,0.0
2538,-24.658,-10.115,-800.0,0.0
2539,-24.631,-10.776,-800.0,0.0
2540,-24.604,-10.141,-800.0,0.0
2541,-24.582,-8.607,-800.0,0.0
2542,-24.569,-6.442,-800.0,0.0
2543,-24.57,-3.849,-800.0,0.0
2544,-24.585,-1.197,-800.0,0.0
2545,-24.612,1.048,-800.0,0.0
2546,-24.648,2.557,-800.0,0.0
2547,-24.69,3.265,-800.0,0.0
2548,-24.732,3.361,-800.0,0.0
2549,-24.773,3.127,-800.0,0.0
2550,-24.813,2.759,-800.0,0.0
2551,-24.852,2.219,-800.0,0.0
2552,-24.887,1.364,-800.0,0.0
2553,-24.916,0.2,-800.0,0.0
2554,-24.938,-1.045,-800.0,0.0
2555,-24.953,-2.011,-800.0,0.0
2556,-24.965,-2.355,-800.0,0.0
2557,-24.978,-1.957,-800.0,0.0
2558,-24.995,-1.006,-800.0,0.0
2559,-25.019,0.1,-800.0,0.0
2560,-25.048,0.916,-800.0,0.0
2561,-25.079,1.178,-800.0,0.0
2562,-25.109,0.935,-800.0,0.0
2563,-25.136,0.491,-800.0,0.0
2564,-25.161,0.208,-800.0,0.0
2565,-25.186,0.27,-800.0,0.0
2566,-25.213,0.585,-800.0,0.0
2567,-25.242,0.915,-800.0,0.0
2568,-25.272,1.013,-800.0,0.0
2569,-25.301,0.74,-800.0,0.0
2570,-25.327,0.182,-800.0,0.0
2571,-25.35,-0.409,-800.0,0.0
2572,-25.37,-0.795,-800.0,0.0
2573,-25.389,-0.859,-800.0,0.0
2574,-25.41,-0.626,-800.0,0.0
2575,-25.432,-0.25,-800.0,0.0
2576,-25.456,0.071,-800.0,0.0
2577,-25.482,0.185,-800.0,0.0
2578,-25.506,0.055,-800.0,0.0
2579,-25.529,-0.201,-800.0,0.0
2580,-25.55,-0.381,-800.0,0.0
2581,-25.572,-0.35,-800.0,0.0
2582,-25.594,-0.118,-800.0,0.0
2583,-25.618,0.175,-800.0,0.0
2584,-25.644,0.315,-800.0,0.0
2585,-25.669,0.18,-800.0,0.0
2586,-25.692,-0.167,-800.0,0.0
2587,-25.713,-0.542,-800.0,0.0
2588,-25.731,-0.719,-800.0,0.0
2589,-25.75,-0.55,-800.0,0.0
2590,-25.772,-0.088,-800.0,0.0
2591,-25.797,0.468,-800.0,0.0
2592,-25.825,0.909,-800.0,0.0
2593,-25.854,1.08,-800.0,0.0
2594,-25.882,0.936,-800.0,0.0
2595,-25.909,0.55,-800.0,0.0
2596,-25.932,0.084,-800.0,0.0
2597,-25.954,-0.27,-800.0,0.0
2598,-25.974,-0.385,-800.0,0.0
2599,-25.996,-0.246,-800.0,0.0
2600,-26.018,0.017,-800.0,0.0
2601,-26.042,0.215,-800.0,0.0
2602,-26.067,0.228,-800.0,0.0
2603,-26.09,0.048,-800.0,0.0
2604,-26.112,-0.226,-800.0,0.0
2605,-26.132,-0.43,-800.0,0.0
2606,-26.152,-0.428,-800.0,0.0
2607,-26.172,-0.203,-800.0,0.0
2608,-26.195,0.125,-800.0,0.0
2609,-26.219,0.372,-800.0,0.0
2610,-26.244,0.404,-800.0,0.0
2611,-26.268,0.209,-800.0,0.0
2612,-26.29,-0.106,-800.0,0.0
2613,-26.311,-0.4,-800.0,0.0
2614,-26.33,-0.59,-800.0,0.0
2615,-26.349,-0.652,-800.0,0.0
2616,-26.367,-0.583,-800.0,0.0
2617,-26.387,-0.41,-800.0,0.0
2618,-26.408,-0.204,-800.0,0.0
2619,-26.43,-0.057,-800.0,0.0
2620,-26.452,-0.043,-800.0,0.0
2621,-26.473,-0.161,-800.0,0.0
2622,-26.494,-0.324,-800.0,0.0
2623,-26.513,-0.455,-800.0,0.0
2624,-26.532,-0.523,-800.0,0.0
2625,-26.551,-0.532,-800.0,0.0
2626,-26.57,-0.511,-800.0,0.0
2627,-26.588,-0.477,-800.0,0.0
2628,-26.607,-0.402,-800.0,0.0
2629,-26.627,-0.25,-800.0,0.0
2630,-26.648,-0.006,-800.0,0.0
2631,-26.67,0.28,-800.0,0.0
2632,-26.693,0.522,-800.0,0.0
2633,-26.718,0.682,-800.0,0.0
2634,-26.743,0.72,-800.0,0.0
2635,-26.768,0.64,-800.0,0.0
2636,-26.791,0.499,-800.0,0.0
2637,-26.815,0.327,-800.0,0.0
2638,-26.837,0.148,-800.0,0.0
2639,-26.858,-0.01,-800.0,0.0
2640,-26.878,-0.104,-800.0,0.0
2641,-26.898,-0.051,-800.0,0.0
2642,-26.919,0.19,-800.0,0.0
2643,-26.942,0.572,-800.0,0.0
2644,-26.966,0.999,-800.0,0.0
2645,-26.994,1.415,-800.0,0.0
2646,-27.023,1.745,-800.0,0.0
2647,-27.053,1.847,-800.0,0.0
2648,-27.083,1.706,-800.0,0.0
