#{"t_start": 1736923110.9902515, "env_id": "BicycleBalance-v0"}
r,l,t
-8.507306,12,22.932509
-5.759203,12,22.944508
-1.838391,16,22.959907
-0.688963,19,22.977664
-0.2455,24,23.002664
-4.639837,16,23.023017
-7.552071,12,23.035544
-8.775776,23,23.060055
-8.113602,10,23.070278
-3.820741,21,23.089285
-1.348274,21,23.108279
-2.965288,21,23.133278
-13.303148,16,23.149284
-9.297655,15,23.166518
-7.510805,13,23.179532
-7.828884,18,23.199717
-8.009547,12,23.210833
-4.76998,18,23.232058
-6.620367,14,23.247079
-9.784865,15,23.262316
-5.335172,10,23.271332
-11.577359,13,23.283331
6.864625,38,23.318334
-8.209346,18,23.338831
-6.859933,12,23.350832
-0.614186,24,23.375608
-7.638435,13,23.388602
-3.5468,16,23.404604
-10.207781,16,23.420619
-4.332083,22,23.446898
-10.937231,10,23.458897
-8.607319,10,23.470985
-2.690225,14,23.492831
2.933067,23,23.513834
-0.567322,15,23.532838
-1.422952,18,23.552497
-5.471785,10,23.567179
-8.76061,15,23.582198
-1.999353,23,23.605475
-8.459855,12,23.616475
-5.626474,16,23.638095
-12.365883,21,23.66183
-12.158819,15,23.675828
-8.988351,14,23.68883
-8.018211,12,23.701748
-7.065365,19,23.720747
-9.156718,17,23.74084
-2.145513,15,23.75584
-9.116834,14,23.775558
-2.536567,15,23.791558
-11.752649,22,23.816749
-6.878137,13,23.832747
-3.362326,17,23.862227
-10.324349,22,23.895769
-7.580194,14,23.911768
-2.798594,17,23.931784
-7.640731,16,23.956122
-8.661401,20,23.978242
-6.293028,15,23.994258
-7.176962,13,24.005257
-8.77147,13,24.016242
-6.727271,16,24.031241
-7.818569,11,24.04024
-12.364809,20,24.060243
-7.686524,11,24.071242
-5.40879,11,24.081243
-7.806377,11,24.092243
-9.779379,14,24.10425
-3.408033,16,24.119254
-9.752888,14,24.131253
0.683917,27,24.159255
-6.956202,10,24.169242
4.476296,26,24.200595
-10.342906,15,24.215694
-4.273337,11,24.226208
-5.472598,13,24.239208
-9.570413,10,24.248991
-4.57376,14,24.266499
-2.638164,18,24.28826
-9.081422,11,24.301207
-8.703897,9,24.310209
-4.929116,12,24.322577
-6.336119,10,24.33402
-7.922044,11,24.345558
-10.554028,15,24.365109
-9.721033,14,24.378217
-9.13745,11,24.390216
-3.436839,18,24.407216
-7.344745,15,24.421552
-5.107102,14,24.438638
-5.628484,14,24.456784
-11.305879,22,24.489678
-7.383868,12,24.506248
-6.507375,21,24.530211
-4.92135,14,24.545051
-4.92659,11,24.556537
-8.328675,12,24.573433
-6.839657,11,24.58831
-6.523207,10,24.604984
-1.622149,18,24.624556
-8.298882,14,24.637559
-7.454968,11,24.647559
-13.255246,12,24.658558
1.182658,21,24.681558
-6.177244,14,24.695564
-7.448937,19,24.71456
-1.460302,17,24.730558
-7.360238,21,24.748938
-7.962863,13,24.76294
-7.230462,18,24.784985
-5.039853,13,24.798441
-1.453672,27,24.82547
-8.523366,14,24.838924
-9.74519,9,24.847923
-6.604827,16,24.862183
-3.388377,14,25.916266
-7.484871,10,25.929266
-2.599167,23,25.95113
-10.296084,14,25.965301
-5.278201,19,25.98338
-10.864474,11,25.993632
-7.255262,10,26.004701
-10.504649,25,26.031477
-7.664034,18,26.047472
-8.952408,20,26.070525
-7.729975,9,26.079942
3.74258,31,26.111556
-9.505405,25,26.142218
-8.002624,17,26.161713
-1.864285,19,26.180529
-7.969406,12,26.191675
-8.122396,15,26.207535
-10.521059,10,26.219107
-8.249171,13,26.237015
-4.923652,11,26.251014
-8.566396,16,26.270967
-5.104674,25,26.297526
-6.254822,11,26.308526
-7.31705,13,26.321539
-0.460453,21,26.347612
-0.813241,27,26.379539
-5.104233,13,26.393154
-9.822871,13,26.407112
-6.484274,14,26.42161
-5.514774,18,26.44286
-10.038045,16,26.462111
-5.476021,19,26.483533
-1.534348,15,26.498693
-6.826469,18,26.5167
-10.063786,11,26.52669
-10.291404,12,26.540499
-5.738247,10,26.554045
-10.54398,14,26.569434
-11.549211,19,26.589845
-5.857111,19,26.613234
-9.303355,14,26.631912
-8.382036,24,26.663282
-4.74593,12,26.677669
-7.277765,16,26.694182
-6.383838,22,26.718182
-5.06321,15,26.733289
-8.585423,13,26.751082
-7.202147,13,26.76359
-8.96399,10,26.773602
-0.668012,18,26.791595
-11.059648,20,26.80959
-4.182795,15,26.823601
-9.092545,8,26.830599
-6.432716,13,26.842598
-7.926515,15,26.860417
-6.471061,18,26.880432
-12.223407,14,26.892451
3.672353,27,26.919846
-8.533212,10,26.929845
-3.802685,16,26.946343
-9.322145,16,26.968611
-4.080977,16,26.99091
-9.416053,12,27.005306
-11.141111,20,27.030161
-4.416309,15,27.057038
1.210967,19,27.077428
-5.859527,22,27.101832
-0.108256,17,27.118311
-3.207748,16,27.133928
1.671009,26,27.164869
-5.368569,13,27.177215
-10.377302,19,27.197214
-5.276932,12,27.208215
-7.509623,12,27.218227
-6.331077,26,27.244229
-6.192138,9,27.256227
-7.370213,11,27.274497
-5.596734,14,27.289493
-13.54882,18,27.310317
-8.193544,16,27.327039
-5.41384,23,27.356818
-9.196245,11,27.376444
4.49125,26,27.407001
-13.526644,15,27.422439
-4.312271,20,27.445056
-3.009959,15,27.46261
-5.603694,18,27.484582
-8.656423,19,27.503617
-5.91748,12,27.516815
-9.835048,18,27.533756
-6.74266,22,27.553197
-10.438401,17,27.572208
-3.989001,15,27.586204
-5.867375,14,27.602197
-8.292283,17,27.620411
-9.20676,9,27.630477
-7.51695,7,27.637714
-2.400034,18,27.655723
-5.888223,11,27.666719
-2.510086,19,27.687905
-11.444434,20,27.707915
0.649917,21,27.726923
-7.069265,8,27.733917
-4.96225,18,27.749923
-5.486472,15,27.762923
-8.400234,11,27.773918
-6.758736,8,27.784916
-1.616193,14,27.801018
-1.034603,23,27.83189
-8.567214,21,27.856303
0.204634,22,27.886037
-12.416483,20,27.909835
-16.235945,24,27.936515
-2.631079,18,27.957132
-6.436067,14,27.973178
-7.695081,19,27.992716
-6.161275,17,28.011299
-14.013395,18,28.030656
-9.644333,8,28.039657
-4.616373,16,28.055658
-7.012657,14,28.070658
-4.453436,20,28.095863
-0.376991,16,28.113788
-5.52066,30,28.143412
-7.132251,9,28.152407
-8.73073,14,29.401012
-8.2228,7,29.406932
-3.054839,19,29.423932
-0.686217,23,29.449932
-3.783458,14,29.466137
-9.852562,16,29.482137
3.623712,25,29.508619
-12.620911,15,29.524061
-11.429996,17,29.543062
-4.795123,14,29.556063
-8.628547,11,29.571063
-5.272759,13,29.591326
-5.01542,20,29.615183
-0.034781,18,29.640234
-2.637595,19,29.664673
-6.500451,23,29.696481
2.691053,24,29.723743
-7.803024,14,29.744618
1.550748,23,29.770043
-7.219974,16,29.786275
-11.106339,18,29.80327
-7.635467,15,29.817269
-5.812979,15,29.832511
-5.53103,26,29.857026
-8.961701,17,29.875017
-10.248291,15,29.890028
-7.834033,15,29.905018
-2.649426,16,29.919029
-8.032075,12,29.929034
-4.42888,15,29.942525
-6.94282,13,29.959529
-6.873217,13,29.975438
-7.50481,16,29.993937
-4.151316,22,30.01576
-6.362279,11,30.027769
-1.758944,16,30.043271
-6.747342,11,30.057783
-6.663649,17,30.073841
0.922988,22,30.098227
-7.257746,10,30.108705
-3.441457,14,30.121705
-9.900314,14,30.133704
-2.888193,14,30.146704
-8.550711,15,30.163706
4.362177,26,30.188707
-3.805696,12,30.199706
-8.472781,13,30.210705
-6.216605,21,30.229715
-8.817298,14,30.241713
-7.334512,19,30.260868
-14.922383,17,30.277958
-9.810285,13,30.290473
-4.994372,10,30.305759
-4.64601,19,30.321677
-5.096736,12,30.332712
-4.53013,13,30.343721
-7.995119,11,30.353727
4.796229,31,30.384712
-8.155327,12,30.396713
-4.62643,18,30.414713
-7.57956,12,30.426712
-7.026856,15,30.440799
-7.629486,12,30.451712
-8.04692,12,30.464712
-4.740933,12,30.47771
-7.592183,17,30.495711
-2.165579,22,30.518713
-0.475243,16,30.535711
-4.224323,13,30.546711
-9.270304,15,30.563722
-7.592359,8,30.571723
-7.870629,19,30.59071
-4.680568,12,30.601758
-5.4462,15,30.615717
-10.332649,12,30.62841
-4.873327,11,30.64089
-7.848664,18,30.657932
-8.442758,15,30.675937
-7.789612,9,30.685934
-4.081691,15,30.701933
-7.015449,18,30.724538
-1.595509,26,30.755129
-10.004507,13,30.775124
-3.596474,26,30.806131
-6.966845,12,30.818131
-8.139839,11,30.831679
3.247182,29,30.869032
-16.858888,26,30.905806
-8.638204,12,30.920934
-10.879993,14,30.936772
-9.329649,15,30.95292
-6.190156,10,30.963426
-4.744185,16,30.981014
5.798245,28,31.007567
-6.17445,9,31.015568
-5.176009,17,31.032583
-6.544259,17,31.046575
-10.077568,11,31.057577
-6.38027,20,31.080576
-9.791215,14,31.092568
-8.651006,17,31.11057
-7.987793,13,31.124569
-5.175701,17,31.14071
-3.80291,23,31.161123
3.2054,22,31.184122
-11.862628,16,31.199123
-8.467464,12,31.210845
-8.582794,19,31.228856
-10.984616,13,31.242847
-9.470992,14,31.256845
-6.427793,10,31.265991
-5.817154,15,31.279562
-8.651874,10,31.291569
-6.923032,11,31.301826
-5.786894,9,31.311197
-9.366114,15,31.327264
-5.668947,18,31.343331
-9.468676,9,31.351343
-9.873015,15,31.369258
-3.084557,22,31.392499
-7.494831,14,31.405505
-7.818499,14,31.418499
-4.601408,19,31.436499
-1.187283,16,31.450495
-8.325847,9,31.460505
-3.891162,17,31.474504
-6.2092,11,31.485509
-5.676015,10,31.498496
-8.992798,12,31.510499
-7.928701,12,31.525499
-0.095382,25,32.576965
-11.03758,19,32.594962
-3.855749,19,32.610961
-8.011597,11,32.624531
-10.431963,16,32.640526
-1.958957,18,32.660522
-6.60512,12,32.671251
5.928723,34,32.704378
-5.548991,13,32.716381
-4.742679,21,32.741306
-3.760281,13,32.754304
-9.339265,13,32.768305
-2.937276,16,32.783304
-8.570084,13,32.796303
-10.283521,9,32.806931
-6.426406,21,32.832245
-14.905658,17,32.849235
-4.91094,10,32.859235
-10.908256,14,32.873238
-10.333342,16,32.888236
-3.285344,14,32.902245
-3.268375,13,32.914244
-6.831263,10,32.92425
-4.817683,14,32.940245
-8.489338,13,32.953237
-0.410406,24,32.976918
-5.77662,9,32.984924
-11.156853,9,32.994932
-2.832785,15,33.008994
-0.288295,24,33.030725
-5.508745,10,33.044235
-6.563763,13,33.059235
-4.156454,15,33.077234
-8.399256,12,33.089324
-5.488437,16,33.106236
-8.155925,32,33.140858
-13.005831,14,33.155287
-6.148563,22,33.181318
-4.765364,12,33.193329
-7.312692,21,33.212318
-6.819327,11,33.222317
0.167428,24,33.245317
-13.397681,18,33.26432
-8.870578,8,33.272317
-1.701073,17,33.288329
-9.695525,15,33.302316
-5.20272,16,33.318319
-2.877757,22,33.33988
-12.671224,19,33.361879
-2.28036,15,33.377409
-5.299273,10,33.385406
-4.076637,12,33.399418
-8.347479,18,33.415409
-10.711842,7,33.421409
-4.196966,13,33.434418
-7.45916,16,33.451471
-7.018471,12,33.463408
-6.650363,13,33.475924
-4.140785,34,33.510916
2.587071,25,33.532915
-5.765144,22,33.555927
-5.860957,17,33.57092
-2.810509,18,33.59093
-4.388297,11,33.601919
-7.582673,14,33.615918
-6.107886,10,33.628767
-6.899817,14,33.646459
-0.677016,21,33.669965
-8.208882,9,33.677966
-6.407827,13,33.692312
-3.732834,25,33.714297
-1.488637,17,33.735891
-3.573982,24,33.763264
-7.765673,10,33.773266
-10.379482,15,33.787267
-9.711659,14,33.800778
-8.805625,17,33.817778
-4.119304,24,33.842781
-0.209655,24,33.869777
-3.71098,14,33.881782
-5.355175,14,33.895778
-9.451785,17,33.911779
-3.299234,35,33.944778
-11.273767,18,33.964212
-6.775282,12,33.976838
-13.733309,22,33.999836
-6.29938,12,34.011913
-6.651831,12,34.024064
-5.843089,15,34.042423
-7.515241,12,34.060878
-5.310161,16,34.08088
-3.851484,13,34.101225
-3.050199,22,34.130786
-7.394871,16,34.150268
-2.895922,21,34.179314
-5.729688,12,34.199907
-2.586386,15,34.222313
-7.429774,17,34.249106
-6.146862,17,34.27538
-5.19459,14,34.293539
-3.348223,16,34.313684
-5.60866,15,34.333509
-8.816936,9,34.344726
0.234074,23,34.377173
-14.203418,19,34.399555
-7.264321,12,34.410553
-4.275518,21,34.431566
-2.241038,24,34.457568
-2.320186,20,34.484297
-3.585217,22,34.555264
-5.946298,18,34.585284
-6.783299,24,34.619562
-5.520285,16,34.641248
-1.153509,19,34.671178
-3.571746,14,34.692985
-1.854237,16,34.707978
-2.699603,22,34.732118
-7.900142,14,34.752416
-8.233806,10,34.764417
-5.363099,19,34.783416
1.111121,19,34.804416
-9.232924,18,34.822641
-5.514495,20,34.848684
-9.787718,14,34.864689
-9.45824,10,34.876706
-7.659656,15,35.994127
-2.93476,19,36.013121
-7.289783,13,36.027057
-9.87364,27,36.059048
-3.428655,15,36.072058
6.174729,23,36.095834
-3.460068,12,36.106906
-7.509947,23,36.127411
-5.592811,27,36.154489
-0.694363,23,36.177031
-4.144237,22,36.19603
-4.226276,23,36.21629
-2.84137,14,36.227277
-7.130725,14,36.242286
-8.548096,14,36.255285
-2.059055,33,36.295703
-0.996016,20,36.316849
-8.285775,12,36.328357
-5.943227,16,36.345376
-6.698307,13,36.358356
-6.837741,14,36.374358
-5.665156,15,36.391087
-13.359717,16,36.405074
-5.548179,19,36.422008
-3.220959,22,36.44402
-6.529863,15,36.462082
-6.391298,16,36.478078
-2.213766,20,36.498461
-0.454341,23,36.523989
-8.025272,15,36.540988
-7.607772,13,36.557984
-5.552061,21,36.577972
-10.518395,12,36.590973
-8.597077,10,36.600972
-7.610996,21,36.63298
-5.370294,15,36.659378
1.409931,20,36.679387
-7.294467,11,36.6908
-7.237692,19,36.708797
-7.167148,14,36.719796
-8.290733,15,36.733978
-4.385043,25,36.758979
1.324799,29,36.7878
-13.9222,27,36.814177
-1.393984,20,36.833177
-3.68267,13,36.845189
-3.626755,21,36.866177
-2.685844,17,36.882175
-5.852238,25,36.906177
-7.87132,15,36.921176
-5.690715,12,36.932176
-6.828449,14,36.945176
-8.623571,10,36.954186
-7.955105,22,36.977703
-9.667545,9,36.986704
12.144205,36,37.019705
-6.983314,9,37.028715
-10.024224,17,37.046288
-3.094287,21,37.068287
-2.850654,16,37.083212
-10.978005,27,37.107877
-4.984283,11,37.12099
-5.007055,21,37.142717
-11.992704,23,37.163303
-7.977029,12,37.177309
-6.972371,14,37.188308
-10.734075,14,37.201309
-4.932332,22,37.223307
-4.498101,17,37.241309
-13.76558,16,37.254308
-5.660721,24,37.280306
2.621904,24,37.30389
-7.783233,16,37.319885
-6.421972,13,37.333816
1.525246,19,37.350824
-6.348051,8,37.356817
-10.152777,15,37.369823
-0.10751,20,37.389815
-7.411143,10,37.399818
-5.748089,20,37.41789
-7.482424,9,37.427932
-5.415001,11,37.43693
-6.737151,11,37.448933
-5.419526,16,37.464935
-5.562657,20,37.486934
-8.999382,21,37.505003
-4.321025,26,37.527931
-5.242735,11,37.539014
0.173285,23,37.557934
-6.681035,15,37.570931
-3.977496,16,37.588931
-5.923979,21,37.608938
2.151909,29,37.640612
-1.074685,17,37.655613
-5.159268,22,37.677612
-7.904302,18,37.700613
3.737027,28,37.730611
-7.35082,11,37.742611
-3.456739,18,37.762764
-7.528151,22,37.785686
-1.488205,13,37.804151
-6.006851,26,37.827154
-5.788017,19,37.845151
-1.937046,13,37.858164
-5.203001,13,37.869151
-10.968184,17,37.884157
-4.015821,16,37.901867
-8.849948,17,37.918866
-5.909121,10,37.928877
-7.222287,19,37.949867
-6.459914,9,37.95787
-9.711922,14,37.970936
-3.510654,17,37.985519
-5.351447,12,38.000517
-8.81843,13,38.013518
-6.207474,15,38.029583
-8.609276,19,39.015396
-4.311883,17,39.033656
-5.674482,25,39.054646
-8.996379,13,39.064668
-8.075678,10,39.073673
-9.70252,10,39.08167
-1.464873,29,39.106655
-3.340342,18,39.125655
-7.701941,8,39.132656
-7.228802,11,39.143147
-5.616763,13,39.156642
-2.596832,15,39.171643
-6.805564,13,39.182643
-5.754852,13,39.192641
1.509183,21,39.209643
-8.183589,12,39.219644
4.52575,29,39.246641
-5.335267,16,39.260643
-6.715633,10,39.269871
-10.411526,17,39.283869
-6.792126,18,39.297869
-10.822431,9,39.305867
6.055877,32,39.334869
-7.581776,12,39.344867
-6.977512,12,39.354867
-10.946587,15,39.367806
-10.818142,17,39.383874
-7.381385,11,39.394878
-8.116195,14,39.405875
-10.755776,17,39.420874
-7.755069,20,39.440875
-9.995093,17,39.456876
-6.705047,15,39.469933
-7.818745,10,39.480876
-4.276876,13,39.492874
-6.118946,13,39.502971
-4.348492,18,39.519875
-0.444388,23,39.544885
-7.536279,10,39.553875
-10.079675,14,39.566873
-10.746012,10,39.57497
2.603183,35,39.604958
-6.156528,16,39.617989
-8.42086,17,39.634179
-5.710845,23,39.656179
-6.019268,12,39.667182
-8.303722,11,39.67718
-7.499179,17,39.69018
-7.602878,17,39.704181
-9.068129,25,39.72518
-10.785905,13,39.736179
-6.363162,16,39.753179
-8.416584,11,39.76318
-1.959122,17,39.777182
-5.112706,11,39.786193
-7.726464,16,39.800181
-6.489933,11,39.809179
-7.825602,18,39.824194
-2.937775,16,39.839179
-2.783054,24,39.86418
-8.106929,12,39.873179
0.663933,22,39.893179
-4.680413,24,39.914182
-0.911657,17,39.928182
-4.000797,17,39.944182
-4.062796,15,39.962181
-3.756592,12,39.978762
-4.462248,14,39.992759
-8.15833,10,40.001758
-8.631761,19,40.019119
-2.541405,15,40.031653
5.696106,30,40.062652
-3.989586,14,40.076653
-8.97643,12,40.086652
-6.295098,15,40.098653
-10.261125,11,40.108652
-7.781155,12,40.11865
-7.369493,12,40.128653
12.003508,41,40.167652
-5.89367,12,40.178653
-8.191472,14,40.190653
-1.26585,21,40.208652
-3.005645,20,40.223654
-7.53756,8,40.23065
-5.33352,15,40.242653
-2.045011,26,40.268652
0.189587,32,40.298814
-6.996317,26,40.320812
-3.731037,11,40.329827
-8.470953,20,40.34781
-9.333989,17,40.365813
-2.712813,15,40.379811
-3.679773,14,40.390812
-4.705721,20,40.409812
-8.602821,12,40.420813
-5.616112,18,40.435812
-8.28648,13,40.446813
-3.743094,20,40.464828
-8.85536,14,40.475811
-7.204219,20,40.494317
-8.174486,12,40.504315
5.820135,25,40.525312
-5.598057,20,40.543313
-1.138053,18,40.556314
-7.818568,20,40.57733
-8.077672,21,40.595312
1.388892,19,40.613315
-11.465418,19,40.629854
-5.497722,18,40.644856
5.269745,23,40.662853
-5.845348,26,40.685852
-11.311731,20,40.703853
-5.838485,12,40.713868
-1.457076,20,40.729864
-9.453101,10,40.737863
-3.008526,13,40.747853
-8.567993,12,40.757854
-0.811737,25,40.779873
1.880552,20,40.795855
-6.012566,20,40.814855
-7.519486,12,40.825857
1.282049,28,41.85738
-13.310741,23,41.876377
-1.828399,19,41.893383
-1.727382,18,41.912379
-10.00552,14,41.925385
-7.576416,18,41.942377
-9.00168,22,41.965621
-3.29788,15,41.979157
-6.04185,11,41.989172
-2.919545,28,42.017158
-8.130912,10,42.027159
-6.569793,12,42.039157
-5.991463,17,42.057159
-2.36069,22,42.076172
1.094334,20,42.095159
-7.173635,17,42.11117
-6.005648,26,42.133496
-3.891083,26,42.155537
-9.200612,13,42.166572
-3.169539,18,42.182495
-5.803568,15,42.195494
-4.072395,24,42.220496
-0.698989,30,42.252497
-4.182486,11,42.263495
-9.686447,17,42.279496
-0.461095,22,42.299989
5.745924,28,42.327412
-6.042068,14,42.342412
-5.424722,19,42.363412
-13.517507,17,42.377411
-7.308088,13,42.389421
-6.124412,11,42.398416
-6.778089,25,42.421409
-9.579033,14,42.433411
-8.384516,9,42.440411
-5.927025,17,42.454412
-7.652457,14,42.466425
-6.329252,15,42.47741
-8.194916,11,42.48642
-4.103224,19,42.50141
-5.123572,15,42.51672
-9.014612,9,42.525718
-4.377437,20,42.543718
-3.393288,16,42.558264
-6.458252,16,42.57761
-11.079101,13,42.588609
-10.488448,14,42.598607
-3.965383,25,42.622709
-5.679039,12,42.632714
-10.821908,15,42.645716
-6.318468,13,42.656714
-1.32827,22,42.676713
0.088266,24,42.696728
-7.355827,14,42.707732
-9.359716,11,42.716715
-8.505097,18,42.732713
-8.548035,14,42.744713
-10.499022,18,42.759714
-3.974848,19,42.778714
-8.462695,15,42.792712
0.562968,24,42.814772
3.704932,33,42.846773
-5.498868,16,42.85977
-7.195306,12,42.872772
0.636948,22,42.891774
-8.082412,11,42.901771
-13.134321,17,42.915771
-5.4481,17,42.934772
-5.450482,15,42.948951
-3.391681,18,42.966965
-9.139066,20,42.98548
-4.147284,20,43.002658
-5.839655,21,43.020658
-5.787198,11,43.034658
-5.944236,15,43.050655
-4.574666,16,43.067832
-5.160203,16,43.08377
1.98649,34,43.114769
-8.450509,19,43.134769
-5.063984,19,43.153674
-7.329907,10,43.163054
-3.008746,14,43.178056
-5.319313,8,43.186056
-2.616271,21,43.20512
-6.40127,20,43.221055
-7.560376,22,43.242135
-7.098912,12,43.253055
-1.888892,18,43.268056
-7.182506,16,43.281055
-1.987799,21,43.298053
-1.062065,22,43.318053
-6.832308,9,43.325055
-5.304331,19,43.343138
-1.209423,25,43.366053
-9.471229,16,43.383056
-11.033825,13,43.396133
-5.949838,19,43.415059
-4.373653,20,43.434055
-7.346526,13,43.447003
-9.537527,14,43.460005
-7.949626,18,43.476007
-11.333215,18,43.495002
-4.081038,27,43.519002
-4.707414,12,43.528002
-3.562948,15,43.540004
1.840049,33,43.569503
-4.808171,16,43.586035
-3.59243,14,43.598057
-9.028868,15,43.610036
-9.531327,17,43.623091
-10.526531,17,43.637089
-6.809767,19,43.654089
0.602166,20,43.671089
-6.757402,12,43.681178
-1.975515,21,43.699106
-4.898469,19,43.71409
-2.968382,20,43.730673
-6.251183,13,44.685282
-7.762714,17,44.699268
-8.176597,16,44.71227
-4.286179,15,44.723268
-12.471629,19,44.738281
-4.394732,18,44.752269
-1.325725,20,44.77227
-9.880507,18,44.790269
-7.217999,22,44.809269
-5.964147,14,44.823271
-3.636099,20,44.839769
-7.622986,22,44.85877
-7.92874,17,44.87277
1.861439,27,44.897371
-11.348467,15,44.911505
-2.322482,21,44.928507
-7.020732,29,44.952505
13.191483,38,44.983042
-9.402946,22,45.005051
-3.368956,24,45.025046
-8.123959,19,45.043045
0.454207,26,45.065053
-6.8388,10,45.073043
-7.534122,17,45.085052
-7.245493,11,45.096053
-5.379853,17,45.110056
-4.342681,25,45.133045
-11.510631,13,45.144279
-5.473252,14,45.157774
-4.411281,17,45.173564
1.496606,22,45.196565
-4.650466,17,45.210767
-10.527949,17,45.226767
-9.502725,18,45.244766
-7.673322,13,45.255095
-8.715363,17,45.271095
-7.142858,11,45.280097
-5.349443,14,45.291868
-7.582645,14,45.306117
-3.101978,13,45.318102
-3.005682,16,45.3341
2.895954,22,45.351097
-6.055524,18,45.366099
-1.883162,26,45.389115
-6.36003,11,45.400105
-5.285121,22,45.419099
-4.48727,25,45.4411
-7.491462,13,45.4531
-6.666253,12,45.4641
-4.025628,23,45.484099
-4.666654,16,45.496098
-7.579697,21,45.518101
-5.067225,24,45.540129
-4.066011,25,45.5631
-6.372286,15,45.5761
-0.183397,21,45.593101
-7.172692,13,45.603116
-5.209563,17,45.6201
-9.884209,21,45.639723
-11.81741,20,45.659719
-8.174831,20,45.67972
-7.770279,22,45.701717
-7.072308,11,45.715227
-4.483644,19,45.731397
-7.160971,15,45.746395
-4.743035,14,45.759396
-1.968673,25,45.786641
-4.584713,13,45.800058
-7.058674,11,45.812059
-7.258785,16,45.82506
-8.2401,17,45.839059
-10.719926,22,45.857062
-0.567236,19,45.872072
-6.513918,13,45.882059
-4.571153,17,45.895059
-0.640222,28,45.920059
-8.527946,19,45.935061
-10.350735,17,45.949058
-2.609917,26,45.972058
-1.031103,21,45.988665
1.738884,21,46.004667
-1.220333,36,46.038666
0.321963,34,46.067665
3.725139,25,46.088667
-6.139845,24,46.108745
-7.908716,17,46.126664
-7.781817,9,46.135665
-6.423967,19,46.153667
-6.735045,25,46.173676
-4.41543,17,46.187669
-2.967713,13,46.198667
-7.851431,23,46.218668
-0.351814,18,46.235667
-6.21138,22,46.257667
-7.673007,20,46.276664
-8.52553,19,46.294416
-8.665245,31,46.321913
-7.029776,12,46.334908
-3.994513,15,46.348905
-8.918629,11,46.358907
-5.881468,22,46.378907
-8.63231,23,46.399923
-6.78568,21,46.415917
-4.632783,20,46.434905
-7.002908,11,46.442905
-7.11902,19,46.458904
-9.671115,13,46.470906
-5.279244,13,46.482908
-2.565115,16,46.497907
-3.299981,24,47.497871
0.288677,19,47.515879
-4.751174,16,47.530884
-3.296337,24,47.560089
-10.340868,32,47.595945
-9.244915,18,47.613953
-3.822136,14,47.628551
-13.355543,20,47.650668
-7.10638,13,47.666158
-8.952521,13,47.677503
-9.615962,14,47.690528
-8.158536,12,47.703705
-0.254977,19,47.723383
0.567387,21,47.743315
-10.382485,15,47.757317
-4.004024,20,47.777315
-1.781149,24,47.801317
-5.129956,13,47.815317
-11.018346,19,47.833318
-7.523707,22,47.85333
-6.734925,15,47.868315
-2.834424,14,47.884317
-5.214666,19,47.901847
-3.789586,17,47.916842
-2.891212,22,47.937031
-7.291349,9,47.947031
-9.583141,23,47.970032
-6.196276,14,47.986573
-7.190163,14,48.001527
-2.870331,21,48.022501
-8.437248,13,48.03478
-7.792404,14,48.049781
-6.263833,23,48.072208
-6.195066,16,48.08921
-6.071191,25,48.110215
-11.465716,17,48.124216
-7.037543,10,48.13221
-7.645082,18,48.147209
-5.221195,15,48.160207
-8.431884,16,48.175206
-9.173943,18,48.194206
-12.590304,15,48.208667
-10.281364,13,48.221667
-6.075545,16,48.23667
-6.268128,21,48.258416
-3.439193,16,48.274442
-3.727411,18,48.29343
-4.666064,12,48.30543
-2.606566,21,48.325431
-10.737411,16,48.340431
-3.497102,18,48.35694
-5.16123,13,48.367941
-3.972248,13,48.378938
-0.557037,22,48.40094
-3.718881,21,48.418942
-0.249321,25,48.442938
-3.360611,21,48.461939
-7.312385,12,48.473939
-2.446907,20,48.49394
-5.732042,21,48.513945
-0.38128,18,48.531941
-5.202259,16,48.54594
-1.327,19,48.56594
-3.545928,20,48.582941
-6.56948,11,48.596956
-7.799565,19,48.616943
-7.922519,23,48.6395
2.381726,27,48.665499
-10.453648,17,48.682502
-8.151121,14,48.700505
-7.500996,18,48.717642
-8.929721,21,48.740501
-6.476239,13,48.755501
4.538201,25,48.7795
-6.761797,13,48.791728
-12.531082,15,48.808727
-7.258756,18,48.825265
-2.644915,21,48.847266
-9.055523,17,48.863118
-4.963029,26,48.888126
-2.36051,18,48.908789
-3.093213,16,48.926305
-7.257712,30,48.953315
-3.980481,12,48.963313
-2.082634,21,48.981903
-8.092552,13,48.992837
-4.321734,14,49.008839
-12.050111,22,49.028914
-11.159868,17,49.043916
-5.989661,21,49.066848
-5.559168,20,49.087837
-9.49114,25,49.115836
-3.791303,19,49.134839
-11.531585,15,49.152719
-3.02935,23,49.177048
-3.335648,16,49.19304
-6.274781,11,49.204042
-4.376781,14,49.219042
-10.177934,14,49.23005
-3.376526,14,49.244043
-4.10637,19,49.262048
-10.800452,12,49.272044
-6.22663,14,49.285042
-5.444015,13,49.298042
-6.449749,17,49.319618
-2.875001,21,49.343545
2.984708,29,49.370547
-7.373399,12,49.391766
-7.040852,14,49.406292
-7.605345,9,49.414287
-9.116083,19,49.432289
-3.976978,20,49.455291
-3.377358,25,49.476286
-2.378071,17,49.490278
-7.589626,13,49.503282
3.088569,25,50.491325
-10.328804,15,50.504409
1.066172,21,50.524332
-2.210427,27,50.554322
-0.138571,20,50.573324
-2.952407,14,50.587396
